 r_peak180.000000 r_peak_value0.826769 rr_pre_interval180.000000 rr_post_interval410.000000 p_onset332.000000 p_onset_val-0.023497 p_peak355.000000 p_peak_val0.127083 p_end366.000000 p_end_val-0.020658 qrs_onset373.000000 qrs_onset_val-0.136646 qrs_end15.000000 qrs_end_val-0.453027 t_peak105.000000 t_peak_val0.615882 t_end137.000000 t_end_val-0.019009
 r_peak175442.000000 r_peak_value0.770157 rr_pre_interval439.000000 rr_post_interval434.000000 p_onset331.000000 p_onset_val-0.019031 p_peak380.000000 p_peak_val0.134717 p_end412.000000 p_end_val-0.172462 qrs_onset413.000000 qrs_onset_val-0.172823 qrs_end16.000000 qrs_end_val-0.408213 t_peak115.000000 t_peak_val0.618917 t_end171.000000 t_end_val-0.080087
 r_peak175876.000000 r_peak_value0.666662 rr_pre_interval434.000000 rr_post_interval417.000000 p_onset328.000000 p_onset_val-0.023073 p_peak360.000000 p_peak_val0.105641 p_end390.000000 p_end_val-0.159388 qrs_onset403.000000 qrs_onset_val-0.123385 qrs_end16.000000 qrs_end_val-0.372804 t_peak106.000000 t_peak_val0.615169 t_end147.000000 t_end_val-0.061322
 r_peak176293.000000 r_peak_value0.760031 rr_pre_interval417.000000 rr_post_interval420.000000 p_onset329.000000 p_onset_val-0.057945 p_peak367.000000 p_peak_val0.105485 p_end389.000000 p_end_val-0.160799 qrs_onset405.000000 qrs_onset_val-0.144137 qrs_end14.000000 qrs_end_val-0.480926 t_peak108.000000 t_peak_val0.583983 t_end150.000000 t_end_val-0.067048
 r_peak176713.000000 r_peak_value0.723025 rr_pre_interval420.000000 rr_post_interval412.000000 p_onset326.000000 p_onset_val-0.048653 p_peak356.000000 p_peak_val0.102210 p_end383.000000 p_end_val-0.157101 qrs_onset395.000000 qrs_onset_val-0.140000 qrs_end14.000000 qrs_end_val-0.544452 t_peak109.000000 t_peak_val0.639047 t_end156.000000 t_end_val-0.014623
 r_peak177125.000000 r_peak_value0.730046 rr_pre_interval412.000000 rr_post_interval416.000000 p_onset316.000000 p_onset_val-0.034451 p_peak358.000000 p_peak_val0.110486 p_end361.000000 p_end_val0.095142 qrs_onset403.000000 qrs_onset_val-0.121393 qrs_end14.000000 qrs_end_val-0.538842 t_peak111.000000 t_peak_val0.574126 t_end163.000000 t_end_val-0.032250
 r_peak177541.000000 r_peak_value0.720597 rr_pre_interval416.000000 rr_post_interval411.000000 p_onset314.000000 p_onset_val-0.044970 p_peak359.000000 p_peak_val0.120816 p_end387.000000 p_end_val-0.148416 qrs_onset390.000000 qrs_onset_val-0.170908 qrs_end15.000000 qrs_end_val-0.422320 t_peak111.000000 t_peak_val0.556259 t_end158.000000 t_end_val-0.055950
 r_peak177952.000000 r_peak_value0.646598 rr_pre_interval411.000000 rr_post_interval416.000000 p_onset327.000000 p_onset_val-0.024593 p_peak361.000000 p_peak_val0.110142 p_end377.000000 p_end_val-0.097302 qrs_onset403.000000 qrs_onset_val-0.125531 qrs_end15.000000 qrs_end_val-0.476507 t_peak117.000000 t_peak_val0.597074 t_end164.000000 t_end_val-0.038332
 r_peak178368.000000 r_peak_value0.721425 rr_pre_interval416.000000 rr_post_interval421.000000 p_onset338.000000 p_onset_val-0.039781 p_peak371.000000 p_peak_val0.123841 p_end394.000000 p_end_val-0.183651 qrs_onset403.000000 qrs_onset_val-0.163479 qrs_end15.000000 qrs_end_val-0.432103 t_peak110.000000 t_peak_val0.581836 t_end154.000000 t_end_val-0.059029
 r_peak178789.000000 r_peak_value0.687918 rr_pre_interval421.000000 rr_post_interval424.000000 p_onset336.000000 p_onset_val0.005656 p_peak371.000000 p_peak_val0.123573 p_end398.000000 p_end_val-0.126018 qrs_onset402.000000 qrs_onset_val-0.173306 qrs_end15.000000 qrs_end_val-0.488351 t_peak109.000000 t_peak_val0.599637 t_end162.000000 t_end_val-0.052933
 r_peak179213.000000 r_peak_value0.690519 rr_pre_interval424.000000 rr_post_interval431.000000 p_onset336.000000 p_onset_val-0.021063 p_peak379.000000 p_peak_val0.120223 p_end399.000000 p_end_val-0.147977 qrs_onset415.000000 qrs_onset_val-0.124717 qrs_end15.000000 qrs_end_val-0.427144 t_peak115.000000 t_peak_val0.579010 t_end162.000000 t_end_val-0.046834
 r_peak179644.000000 r_peak_value0.662178 rr_pre_interval431.000000 rr_post_interval430.000000 p_onset343.000000 p_onset_val-0.032478 p_peak371.000000 p_peak_val0.121425 p_end390.000000 p_end_val-0.078873 qrs_onset417.000000 qrs_onset_val-0.115519 qrs_end15.000000 qrs_end_val-0.435691 t_peak116.000000 t_peak_val0.589782 t_end176.000000 t_end_val-0.020609
 r_peak180074.000000 r_peak_value0.734498 rr_pre_interval430.000000 rr_post_interval429.000000 p_onset332.000000 p_onset_val-0.027010 p_peak373.000000 p_peak_val0.144385 p_end391.000000 p_end_val-0.103137 qrs_onset412.000000 qrs_onset_val-0.150487 qrs_end13.000000 qrs_end_val-0.595125 t_peak109.000000 t_peak_val0.568744 t_end152.000000 t_end_val-0.059597
 r_peak180503.000000 r_peak_value0.708697 rr_pre_interval429.000000 rr_post_interval424.000000 p_onset340.000000 p_onset_val-0.015548 p_peak366.000000 p_peak_val0.126693 p_end397.000000 p_end_val-0.134781 qrs_onset406.000000 qrs_onset_val-0.163070 qrs_end16.000000 qrs_end_val-0.272542 t_peak109.000000 t_peak_val0.587542 t_end168.000000 t_end_val-0.047985
 r_peak180927.000000 r_peak_value0.728262 rr_pre_interval424.000000 rr_post_interval444.000000 p_onset332.000000 p_onset_val-0.016002 p_peak386.000000 p_peak_val0.125501 p_end414.000000 p_end_val-0.143889 qrs_onset429.000000 qrs_onset_val-0.101238 qrs_end15.000000 qrs_end_val-0.566879 t_peak116.000000 t_peak_val0.588133 t_end164.000000 t_end_val-0.032286
 r_peak181371.000000 r_peak_value0.736268 rr_pre_interval444.000000 rr_post_interval429.000000 p_onset334.000000 p_onset_val-0.011554 p_peak375.000000 p_peak_val0.109622 p_end394.000000 p_end_val-0.105190 qrs_onset410.000000 qrs_onset_val-0.147980 qrs_end14.000000 qrs_end_val-0.445866 t_peak108.000000 t_peak_val0.563984 t_end139.000000 t_end_val0.007328
 r_peak181800.000000 r_peak_value0.738133 rr_pre_interval429.000000 rr_post_interval444.000000 p_onset358.000000 p_onset_val-0.037037 p_peak387.000000 p_peak_val0.125219 p_end417.000000 p_end_val-0.157696 qrs_onset425.000000 qrs_onset_val-0.136786 qrs_end15.000000 qrs_end_val-0.473527 t_peak112.000000 t_peak_val0.550109 t_end143.000000 t_end_val-0.011146
 r_peak182244.000000 r_peak_value0.716613 rr_pre_interval444.000000 rr_post_interval440.000000 p_onset332.000000 p_onset_val-0.054496 p_peak385.000000 p_peak_val0.136254 p_end407.000000 p_end_val-0.113825 qrs_onset424.000000 qrs_onset_val-0.140346 qrs_end14.000000 qrs_end_val-0.428778 t_peak112.000000 t_peak_val0.582324 t_end160.000000 t_end_val-0.054874
 r_peak182684.000000 r_peak_value0.667572 rr_pre_interval440.000000 rr_post_interval448.000000 p_onset353.000000 p_onset_val0.006696 p_peak392.000000 p_peak_val0.121367 p_end412.000000 p_end_val-0.108167 qrs_onset425.000000 qrs_onset_val-0.140612 qrs_end15.000000 qrs_end_val-0.522931 t_peak115.000000 t_peak_val0.577322 t_end175.000000 t_end_val-0.030884
 r_peak183132.000000 r_peak_value0.733539 rr_pre_interval448.000000 rr_post_interval444.000000 p_onset364.000000 p_onset_val-0.003901 p_peak388.000000 p_peak_val0.139813 p_end414.000000 p_end_val-0.126488 qrs_onset428.000000 qrs_onset_val-0.163229 qrs_end14.000000 qrs_end_val-0.433938 t_peak111.000000 t_peak_val0.592399 t_end143.000000 t_end_val-0.036680
 r_peak183576.000000 r_peak_value0.678402 rr_pre_interval444.000000 rr_post_interval443.000000 p_onset333.000000 p_onset_val-0.037256 p_peak386.000000 p_peak_val0.124609 p_end424.000000 p_end_val-0.129890 qrs_onset429.000000 qrs_onset_val-0.166679 qrs_end13.000000 qrs_end_val-0.558917 t_peak109.000000 t_peak_val0.613275 t_end165.000000 t_end_val-0.084016
 r_peak184019.000000 r_peak_value0.738711 rr_pre_interval443.000000 rr_post_interval440.000000 p_onset347.000000 p_onset_val-0.043683 p_peak386.000000 p_peak_val0.132429 p_end411.000000 p_end_val-0.134906 qrs_onset424.000000 qrs_onset_val-0.120376 qrs_end13.000000 qrs_end_val-0.470507 t_peak111.000000 t_peak_val0.593877 t_end166.000000 t_end_val-0.062468
 r_peak184459.000000 r_peak_value0.661504 rr_pre_interval440.000000 rr_post_interval427.000000 p_onset343.000000 p_onset_val-0.021894 p_peak368.000000 p_peak_val0.142274 p_end398.000000 p_end_val-0.146851 qrs_onset411.000000 qrs_onset_val-0.144985 qrs_end14.000000 qrs_end_val-0.491538 t_peak107.000000 t_peak_val0.578689 t_end146.000000 t_end_val-0.060415
 r_peak184886.000000 r_peak_value0.728449 rr_pre_interval427.000000 rr_post_interval435.000000 p_onset339.000000 p_onset_val-0.011270 p_peak376.000000 p_peak_val0.117618 p_end405.000000 p_end_val-0.148246 qrs_onset416.000000 qrs_onset_val-0.154718 qrs_end13.000000 qrs_end_val-0.521425 t_peak109.000000 t_peak_val0.558227 t_end163.000000 t_end_val-0.070869
 r_peak185321.000000 r_peak_value0.685347 rr_pre_interval435.000000 rr_post_interval429.000000 p_onset341.000000 p_onset_val-0.015124 p_peak372.000000 p_peak_val0.145691 p_end401.000000 p_end_val-0.148276 qrs_onset413.000000 qrs_onset_val-0.167962 qrs_end14.000000 qrs_end_val-0.467034 t_peak108.000000 t_peak_val0.550404 t_end154.000000 t_end_val-0.053407
 r_peak185750.000000 r_peak_value0.690752 rr_pre_interval429.000000 rr_post_interval436.000000 p_onset339.000000 p_onset_val-0.033107 p_peak379.000000 p_peak_val0.108746 p_end405.000000 p_end_val-0.135112 qrs_onset420.000000 qrs_onset_val-0.112102 qrs_end14.000000 qrs_end_val-0.603478 t_peak110.000000 t_peak_val0.535251 t_end159.000000 t_end_val-0.026370
 r_peak186186.000000 r_peak_value0.701471 rr_pre_interval436.000000 rr_post_interval426.000000 p_onset338.000000 p_onset_val-0.020218 p_peak369.000000 p_peak_val0.147196 p_end389.000000 p_end_val-0.101409 qrs_onset403.000000 qrs_onset_val-0.147272 qrs_end16.000000 qrs_end_val-0.344580 t_peak108.000000 t_peak_val0.547668 t_end154.000000 t_end_val-0.060132
 r_peak186612.000000 r_peak_value0.663023 rr_pre_interval426.000000 rr_post_interval433.000000 p_onset341.000000 p_onset_val-0.006819 p_peak376.000000 p_peak_val0.149812 p_end387.000000 p_end_val0.033686 qrs_onset408.000000 qrs_onset_val-0.168887 qrs_end16.000000 qrs_end_val-0.405692 t_peak113.000000 t_peak_val0.555695 t_end154.000000 t_end_val-0.066528
 r_peak187045.000000 r_peak_value0.722475 rr_pre_interval433.000000 rr_post_interval424.000000 p_onset341.000000 p_onset_val0.003041 p_peak365.000000 p_peak_val0.113855 p_end395.000000 p_end_val-0.159450 qrs_onset409.000000 qrs_onset_val-0.152209 qrs_end15.000000 qrs_end_val-0.340738 t_peak112.000000 t_peak_val0.566740 t_end153.000000 t_end_val-0.072966
 r_peak187469.000000 r_peak_value0.664123 rr_pre_interval424.000000 rr_post_interval418.000000 p_onset329.000000 p_onset_val-0.059922 p_peak362.000000 p_peak_val0.117664 p_end379.000000 p_end_val-0.132699 qrs_onset400.000000 qrs_onset_val-0.154060 qrs_end14.000000 qrs_end_val-0.443621 t_peak109.000000 t_peak_val0.606046 t_end163.000000 t_end_val-0.063784
 r_peak187887.000000 r_peak_value0.764231 rr_pre_interval418.000000 rr_post_interval422.000000 p_onset339.000000 p_onset_val-0.013008 p_peak365.000000 p_peak_val0.112618 p_end384.000000 p_end_val-0.101317 qrs_onset406.000000 qrs_onset_val-0.175910 qrs_end13.000000 qrs_end_val-0.529750 t_peak109.000000 t_peak_val0.590419 t_end113.000000 t_end_val0.547551
 r_peak188309.000000 r_peak_value0.765878 rr_pre_interval422.000000 rr_post_interval426.000000 p_onset331.000000 p_onset_val-0.022538 p_peak371.000000 p_peak_val0.142257 p_end392.000000 p_end_val-0.113231 qrs_onset409.000000 qrs_onset_val-0.144735 qrs_end13.000000 qrs_end_val-0.661707 t_peak109.000000 t_peak_val0.612933 t_end151.000000 t_end_val-0.065998
 r_peak188735.000000 r_peak_value0.672208 rr_pre_interval426.000000 rr_post_interval407.000000 p_onset314.000000 p_onset_val-0.037867 p_peak355.000000 p_peak_val0.131961 p_end376.000000 p_end_val-0.122836 qrs_onset391.000000 qrs_onset_val-0.143245 qrs_end16.000000 qrs_end_val-0.516305 t_peak112.000000 t_peak_val0.613972 t_end163.000000 t_end_val-0.013803
 r_peak189142.000000 r_peak_value0.752677 rr_pre_interval407.000000 rr_post_interval421.000000 p_onset333.000000 p_onset_val-0.011224 p_peak365.000000 p_peak_val0.153103 p_end389.000000 p_end_val-0.145689 qrs_onset397.000000 qrs_onset_val-0.165470 qrs_end15.000000 qrs_end_val-0.401149 t_peak114.000000 t_peak_val0.596025 t_end165.000000 t_end_val-0.041012
 r_peak189563.000000 r_peak_value0.658873 rr_pre_interval421.000000 rr_post_interval405.000000 p_onset329.000000 p_onset_val-0.041505 p_peak352.000000 p_peak_val0.102917 p_end385.000000 p_end_val-0.165438 qrs_onset385.000000 qrs_onset_val-0.165438 qrs_end16.000000 qrs_end_val-0.380736 t_peak116.000000 t_peak_val0.610599 t_end163.000000 t_end_val-0.014825
 r_peak189968.000000 r_peak_value0.691614 rr_pre_interval405.000000 rr_post_interval413.000000 p_onset326.000000 p_onset_val-0.021596 p_peak359.000000 p_peak_val0.130112 p_end384.000000 p_end_val-0.115203 qrs_onset397.000000 qrs_onset_val-0.149154 qrs_end15.000000 qrs_end_val-0.422918 t_peak117.000000 t_peak_val0.557702 t_end241.000000 t_end_val-0.103837
 r_peak190381.000000 r_peak_value0.666192 rr_pre_interval413.000000 rr_post_interval412.000000 p_onset317.000000 p_onset_val-0.033638 p_peak357.000000 p_peak_val0.089452 p_end373.000000 p_end_val-0.101758 qrs_onset396.000000 qrs_onset_val-0.151568 qrs_end15.000000 qrs_end_val-0.328043 t_peak113.000000 t_peak_val0.577435 t_end167.000000 t_end_val-0.052563
 r_peak190793.000000 r_peak_value0.682007 rr_pre_interval412.000000 rr_post_interval411.000000 p_onset328.000000 p_onset_val-0.043228 p_peak353.000000 p_peak_val0.111395 p_end381.000000 p_end_val-0.179561 qrs_onset394.000000 qrs_onset_val-0.148401 qrs_end13.000000 qrs_end_val-0.602914 t_peak109.000000 t_peak_val0.575234 t_end163.000000 t_end_val-0.033508
 r_peak191204.000000 r_peak_value0.710879 rr_pre_interval411.000000 rr_post_interval835.000000 p_onset467.000000 p_onset_val-0.016380 p_peak538.000000 p_peak_val0.582602 p_end589.000000 p_end_val-0.024319 qrs_onset817.000000 qrs_onset_val-0.126206 qrs_end12.000000 qrs_end_val-0.562490 t_peak426.000000 t_peak_val0.606899 t_end455.000000 t_end_val-0.039951
 r_peak192039.000000 r_peak_value0.735564 rr_pre_interval835.000000 rr_post_interval426.000000 p_onset332.000000 p_onset_val-0.022992 p_peak366.000000 p_peak_val0.140034 p_end395.000000 p_end_val-0.153962 qrs_onset412.000000 qrs_onset_val-0.110250 qrs_end14.000000 qrs_end_val-0.580548 t_peak112.000000 t_peak_val0.587960 t_end160.000000 t_end_val-0.001384
 r_peak192465.000000 r_peak_value0.707463 rr_pre_interval426.000000 rr_post_interval424.000000 p_onset336.000000 p_onset_val-0.017070 p_peak369.000000 p_peak_val0.128039 p_end395.000000 p_end_val-0.138574 qrs_onset408.000000 qrs_onset_val-0.143525 qrs_end14.000000 qrs_end_val-0.509418 t_peak115.000000 t_peak_val0.586555 t_end165.000000 t_end_val-0.029506
 r_peak192889.000000 r_peak_value0.646239 rr_pre_interval424.000000 rr_post_interval413.000000 p_onset321.000000 p_onset_val-0.006254 p_peak356.000000 p_peak_val0.138901 p_end386.000000 p_end_val-0.187259 qrs_onset395.000000 qrs_onset_val-0.175222 qrs_end16.000000 qrs_end_val-0.448871 t_peak114.000000 t_peak_val0.622163 t_end162.000000 t_end_val-0.027758
 r_peak193302.000000 r_peak_value0.787021 rr_pre_interval413.000000 rr_post_interval426.000000 p_onset330.000000 p_onset_val-0.043198 p_peak373.000000 p_peak_val0.142509 p_end397.000000 p_end_val-0.145940 qrs_onset407.000000 qrs_onset_val-0.179624 qrs_end14.000000 qrs_end_val-0.452602 t_peak111.000000 t_peak_val0.637149 t_end153.000000 t_end_val-0.065825
 r_peak193728.000000 r_peak_value0.707555 rr_pre_interval426.000000 rr_post_interval421.000000 p_onset328.000000 p_onset_val-0.038496 p_peak367.000000 p_peak_val0.130577 p_end387.000000 p_end_val-0.155535 qrs_onset401.000000 qrs_onset_val-0.170253 qrs_end16.000000 qrs_end_val-0.532756 t_peak114.000000 t_peak_val0.658495 t_end231.000000 t_end_val-0.155850
 r_peak194149.000000 r_peak_value0.767006 rr_pre_interval421.000000 rr_post_interval429.000000 p_onset338.000000 p_onset_val-0.034389 p_peak377.000000 p_peak_val0.129877 p_end399.000000 p_end_val-0.148840 qrs_onset409.000000 qrs_onset_val-0.189498 qrs_end17.000000 qrs_end_val-0.309575 t_peak115.000000 t_peak_val0.645234 t_end165.000000 t_end_val-0.020832
 r_peak194578.000000 r_peak_value0.693102 rr_pre_interval429.000000 rr_post_interval417.000000 p_onset337.000000 p_onset_val-0.031143 p_peak361.000000 p_peak_val0.114749 p_end373.000000 p_end_val0.009012 qrs_onset402.000000 qrs_onset_val-0.169594 qrs_end15.000000 qrs_end_val-0.453154 t_peak113.000000 t_peak_val0.600644 t_end167.000000 t_end_val-0.011930
 r_peak194995.000000 r_peak_value0.739153 rr_pre_interval417.000000 rr_post_interval435.000000 p_onset336.000000 p_onset_val-0.005485 p_peak377.000000 p_peak_val0.119077 p_end395.000000 p_end_val-0.079624 qrs_onset419.000000 qrs_onset_val-0.142382 qrs_end7.000000 qrs_end_val-0.918120 t_peak109.000000 t_peak_val0.586494 t_end165.000000 t_end_val-0.026609
 r_peak195430.000000 r_peak_value0.707961 rr_pre_interval435.000000 rr_post_interval835.000000 p_onset478.000000 p_onset_val0.025500 p_peak538.000000 p_peak_val0.566947 p_end575.000000 p_end_val-0.023335 qrs_onset811.000000 qrs_onset_val-0.190783 qrs_end15.000000 qrs_end_val-0.410772 t_peak425.000000 t_peak_val0.628368 t_end459.000000 t_end_val-0.051599
 r_peak196265.000000 r_peak_value0.676677 rr_pre_interval835.000000 rr_post_interval426.000000 p_onset341.000000 p_onset_val-0.022838 p_peak367.000000 p_peak_val0.136723 p_end399.000000 p_end_val-0.144874 qrs_onset409.000000 qrs_onset_val-0.142993 qrs_end15.000000 qrs_end_val-0.391398 t_peak112.000000 t_peak_val0.582405 t_end145.000000 t_end_val-0.038975
 r_peak196691.000000 r_peak_value0.664845 rr_pre_interval426.000000 rr_post_interval423.000000 p_onset337.000000 p_onset_val-0.031458 p_peak368.000000 p_peak_val0.110141 p_end392.000000 p_end_val-0.135815 qrs_onset407.000000 qrs_onset_val-0.107116 qrs_end14.000000 qrs_end_val-0.446565 t_peak110.000000 t_peak_val0.571237 t_end161.000000 t_end_val-0.055973
 r_peak197114.000000 r_peak_value0.695423 rr_pre_interval423.000000 rr_post_interval435.000000 p_onset341.000000 p_onset_val-0.032227 p_peak380.000000 p_peak_val0.136034 p_end401.000000 p_end_val-0.113417 qrs_onset418.000000 qrs_onset_val-0.142085 qrs_end13.000000 qrs_end_val-0.595300 t_peak114.000000 t_peak_val0.570162 t_end161.000000 t_end_val-0.044164
 r_peak197549.000000 r_peak_value0.683009 rr_pre_interval435.000000 rr_post_interval425.000000 p_onset335.000000 p_onset_val-0.068810 p_peak367.000000 p_peak_val0.098511 p_end397.000000 p_end_val-0.184042 qrs_onset406.000000 qrs_onset_val-0.173289 qrs_end15.000000 qrs_end_val-0.371475 t_peak112.000000 t_peak_val0.612498 t_end166.000000 t_end_val-0.044354
 r_peak197974.000000 r_peak_value0.729407 rr_pre_interval425.000000 rr_post_interval437.000000 p_onset342.000000 p_onset_val-0.049420 p_peak385.000000 p_peak_val0.115863 p_end394.000000 p_end_val-0.008557 qrs_onset412.000000 qrs_onset_val-0.165800 qrs_end15.000000 qrs_end_val-0.493117 t_peak111.000000 t_peak_val0.580373 t_end172.000000 t_end_val-0.029535
 r_peak198411.000000 r_peak_value0.712352 rr_pre_interval437.000000 rr_post_interval424.000000 p_onset328.000000 p_onset_val-0.049829 p_peak369.000000 p_peak_val0.128277 p_end387.000000 p_end_val-0.102365 qrs_onset407.000000 qrs_onset_val-0.142365 qrs_end18.000000 qrs_end_val-0.196738 t_peak113.000000 t_peak_val0.599417 t_end168.000000 t_end_val-0.058591
 r_peak198835.000000 r_peak_value0.691741 rr_pre_interval424.000000 rr_post_interval435.000000 p_onset328.000000 p_onset_val-0.006160 p_peak379.000000 p_peak_val0.093874 p_end398.000000 p_end_val-0.095877 qrs_onset421.000000 qrs_onset_val-0.129058 qrs_end15.000000 qrs_end_val-0.434624 t_peak111.000000 t_peak_val0.587920 t_end161.000000 t_end_val-0.003993
 r_peak199270.000000 r_peak_value0.720596 rr_pre_interval435.000000 rr_post_interval432.000000 p_onset349.000000 p_onset_val-0.015502 p_peak374.000000 p_peak_val0.120720 p_end393.000000 p_end_val-0.112977 qrs_onset415.000000 qrs_onset_val-0.169843 qrs_end14.000000 qrs_end_val-0.439171 t_peak109.000000 t_peak_val0.597512 t_end157.000000 t_end_val-0.019194
 r_peak199702.000000 r_peak_value0.640329 rr_pre_interval432.000000 rr_post_interval430.000000 p_onset342.000000 p_onset_val-0.049670 p_peak373.000000 p_peak_val0.126820 p_end392.000000 p_end_val-0.121944 qrs_onset414.000000 qrs_onset_val-0.149875 qrs_end15.000000 qrs_end_val-0.488198 t_peak110.000000 t_peak_val0.581446 t_end141.000000 t_end_val-0.006908
 r_peak200132.000000 r_peak_value0.730343 rr_pre_interval430.000000 rr_post_interval431.000000 p_onset343.000000 p_onset_val-0.020894 p_peak374.000000 p_peak_val0.137805 p_end397.000000 p_end_val-0.104187 qrs_onset412.000000 qrs_onset_val-0.133419 qrs_end16.000000 qrs_end_val-0.278797 t_peak111.000000 t_peak_val0.586744 t_end161.000000 t_end_val-0.042697
 r_peak200563.000000 r_peak_value0.685734 rr_pre_interval431.000000 rr_post_interval432.000000 p_onset331.000000 p_onset_val-0.023497 p_peak376.000000 p_peak_val0.137476 p_end396.000000 p_end_val-0.122321 qrs_onset414.000000 qrs_onset_val-0.125455 qrs_end13.000000 qrs_end_val-0.547840 t_peak112.000000 t_peak_val0.595069 t_end175.000000 t_end_val-0.051811
 r_peak200995.000000 r_peak_value0.705486 rr_pre_interval432.000000 rr_post_interval435.000000 p_onset337.000000 p_onset_val-0.038603 p_peak376.000000 p_peak_val0.116899 p_end407.000000 p_end_val-0.177428 qrs_onset417.000000 qrs_onset_val-0.161236 qrs_end4.000000 qrs_end_val-0.081662 t_peak113.000000 t_peak_val0.592254 t_end161.000000 t_end_val-0.024285
 r_peak201430.000000 r_peak_value0.755674 rr_pre_interval435.000000 rr_post_interval430.000000 p_onset351.000000 p_onset_val-0.019986 p_peak373.000000 p_peak_val0.133180 p_end394.000000 p_end_val-0.133982 qrs_onset408.000000 qrs_onset_val-0.162745 qrs_end14.000000 qrs_end_val-0.424593 t_peak111.000000 t_peak_val0.605613 t_end153.000000 t_end_val-0.058963
 r_peak201860.000000 r_peak_value0.656256 rr_pre_interval430.000000 rr_post_interval424.000000 p_onset325.000000 p_onset_val-0.030015 p_peak367.000000 p_peak_val0.122868 p_end386.000000 p_end_val-0.096350 qrs_onset407.000000 qrs_onset_val-0.146756 qrs_end14.000000 qrs_end_val-0.604324 t_peak111.000000 t_peak_val0.616413 t_end155.000000 t_end_val-0.040558
 r_peak202284.000000 r_peak_value0.753589 rr_pre_interval424.000000 rr_post_interval430.000000 p_onset332.000000 p_onset_val-0.028997 p_peak374.000000 p_peak_val0.134231 p_end394.000000 p_end_val-0.103668 qrs_onset415.000000 qrs_onset_val-0.155173 qrs_end15.000000 qrs_end_val-0.389328 t_peak117.000000 t_peak_val0.576272 t_end163.000000 t_end_val-0.071426
 r_peak202714.000000 r_peak_value0.636583 rr_pre_interval430.000000 rr_post_interval424.000000 p_onset337.000000 p_onset_val-0.038667 p_peak371.000000 p_peak_val0.084530 p_end397.000000 p_end_val-0.172508 qrs_onset405.000000 qrs_onset_val-0.166176 qrs_end14.000000 qrs_end_val-0.506254 t_peak112.000000 t_peak_val0.574386 t_end152.000000 t_end_val-0.058797
 r_peak203138.000000 r_peak_value0.722744 rr_pre_interval424.000000 rr_post_interval424.000000 p_onset337.000000 p_onset_val-0.038290 p_peak369.000000 p_peak_val0.117603 p_end393.000000 p_end_val-0.098790 qrs_onset407.000000 qrs_onset_val-0.110908 qrs_end15.000000 qrs_end_val-0.411551 t_peak106.000000 t_peak_val0.574685 t_end114.000000 t_end_val0.512536
 r_peak203562.000000 r_peak_value0.711210 rr_pre_interval424.000000 rr_post_interval424.000000 p_onset333.000000 p_onset_val-0.028400 p_peak367.000000 p_peak_val0.133791 p_end385.000000 p_end_val-0.131021 qrs_onset407.000000 qrs_onset_val-0.156381 qrs_end16.000000 qrs_end_val-0.236156 t_peak112.000000 t_peak_val0.572479 t_end151.000000 t_end_val-0.038708
 r_peak203986.000000 r_peak_value0.682915 rr_pre_interval424.000000 rr_post_interval421.000000 p_onset307.000000 p_onset_val-0.047384 p_peak364.000000 p_peak_val0.120312 p_end382.000000 p_end_val-0.112494 qrs_onset397.000000 qrs_onset_val-0.138371 qrs_end14.000000 qrs_end_val-0.546819 t_peak112.000000 t_peak_val0.600130 t_end160.000000 t_end_val-0.010542
 r_peak204407.000000 r_peak_value0.725532 rr_pre_interval421.000000 rr_post_interval411.000000 p_onset313.000000 p_onset_val-0.004434 p_peak352.000000 p_peak_val0.131646 p_end374.000000 p_end_val-0.099967 qrs_onset393.000000 qrs_onset_val-0.167381 qrs_end17.000000 qrs_end_val-0.228420 t_peak109.000000 t_peak_val0.585122 t_end162.000000 t_end_val-0.035179
 r_peak204818.000000 r_peak_value0.686663 rr_pre_interval411.000000 rr_post_interval422.000000 p_onset328.000000 p_onset_val-0.044639 p_peak368.000000 p_peak_val0.107603 p_end398.000000 p_end_val-0.134735 qrs_onset409.000000 qrs_onset_val-0.121177 qrs_end16.000000 qrs_end_val-0.462397 t_peak110.000000 t_peak_val0.553232 t_end150.000000 t_end_val-0.051049
 r_peak205240.000000 r_peak_value0.718572 rr_pre_interval422.000000 rr_post_interval417.000000 p_onset312.000000 p_onset_val-0.011658 p_peak361.000000 p_peak_val0.136679 p_end389.000000 p_end_val-0.152052 qrs_onset402.000000 qrs_onset_val-0.139983 qrs_end14.000000 qrs_end_val-0.431287 t_peak109.000000 t_peak_val0.567040 t_end155.000000 t_end_val-0.050229
 r_peak205657.000000 r_peak_value0.647367 rr_pre_interval417.000000 rr_post_interval411.000000 p_onset339.000000 p_onset_val-0.021973 p_peak360.000000 p_peak_val0.114909 p_end380.000000 p_end_val-0.136865 qrs_onset394.000000 qrs_onset_val-0.157569 qrs_end13.000000 qrs_end_val-0.628541 t_peak118.000000 t_peak_val0.581131 t_end167.000000 t_end_val-0.038604
 r_peak206068.000000 r_peak_value0.716599 rr_pre_interval411.000000 rr_post_interval414.000000 p_onset336.000000 p_onset_val-0.023511 p_peak358.000000 p_peak_val0.131020 p_end377.000000 p_end_val-0.115033 qrs_onset393.000000 qrs_onset_val-0.119955 qrs_end15.000000 qrs_end_val-0.447934 t_peak117.000000 t_peak_val0.555475 t_end182.000000 t_end_val-0.044538
