 r_peak159.000000 r_peak_value0.813873 rr_pre_interval159.000000 rr_post_interval273.000000 p_onset77.000000 p_onset_val0.277527 p_peak175.000000 p_peak_val0.011584 p_end237.000000 p_end_val-0.187803 qrs_onset253.000000 qrs_onset_val-0.160626 qrs_end14.000000 qrs_end_val0.022196 t_peak85.000000 t_peak_val0.303295 t_end174.000000 t_end_val-0.023087
 r_peak93191.000000 r_peak_value0.736065 rr_pre_interval294.000000 rr_post_interval295.000000 p_onset160.000000 p_onset_val-0.137823 p_peak199.000000 p_peak_val0.006817 p_end255.000000 p_end_val-0.135332 qrs_onset277.000000 qrs_onset_val-0.172431 qrs_end14.000000 qrs_end_val0.011394 t_peak74.000000 t_peak_val0.262508 t_end83.000000 t_end_val0.219434
 r_peak93486.000000 r_peak_value0.774325 rr_pre_interval295.000000 rr_post_interval292.000000 p_onset119.000000 p_onset_val0.016362 p_peak188.000000 p_peak_val0.020266 p_end246.000000 p_end_val-0.102195 qrs_onset267.000000 qrs_onset_val-0.174936 qrs_end20.000000 qrs_end_val0.028133 t_peak83.000000 t_peak_val0.349733 t_end121.000000 t_end_val0.030422
 r_peak93778.000000 r_peak_value0.723071 rr_pre_interval292.000000 rr_post_interval309.000000 p_onset251.000000 p_onset_val-0.172099 p_peak282.000000 p_peak_val0.020846 p_end293.000000 p_end_val-0.238213 qrs_onset300.000000 qrs_onset_val-0.002665 qrs_end22.000000 qrs_end_val-0.007932 t_peak83.000000 t_peak_val0.301946 t_end92.000000 t_end_val0.279140
 r_peak94087.000000 r_peak_value0.771472 rr_pre_interval309.000000 rr_post_interval318.000000 p_onset176.000000 p_onset_val-0.045329 p_peak223.000000 p_peak_val0.049485 p_end279.000000 p_end_val-0.149779 qrs_onset308.000000 qrs_onset_val-0.035533 qrs_end14.000000 qrs_end_val-0.021771 t_peak79.000000 t_peak_val0.288008 t_end83.000000 t_end_val0.158478
 r_peak94405.000000 r_peak_value0.627946 rr_pre_interval318.000000 rr_post_interval302.000000 p_onset234.000000 p_onset_val-0.192853 p_peak280.000000 p_peak_val-0.000690 p_end281.000000 p_end_val-0.004562 qrs_onset295.000000 qrs_onset_val0.227916 qrs_end17.000000 qrs_end_val-0.088903 t_peak89.000000 t_peak_val0.449248 t_end93.000000 t_end_val0.312728
 r_peak94707.000000 r_peak_value0.724218 rr_pre_interval302.000000 rr_post_interval287.000000 p_onset190.000000 p_onset_val-0.031801 p_peak260.000000 p_peak_val-0.011441 p_end270.000000 p_end_val-0.255250 qrs_onset277.000000 qrs_onset_val-0.052444 qrs_end14.000000 qrs_end_val-0.010875 t_peak91.000000 t_peak_val0.342807 t_end134.000000 t_end_val0.084562
 r_peak94994.000000 r_peak_value0.755769 rr_pre_interval287.000000 rr_post_interval286.000000 p_onset94.000000 p_onset_val0.301131 p_peak189.000000 p_peak_val0.044813 p_end191.000000 p_end_val-0.030392 qrs_onset277.000000 qrs_onset_val0.100236 qrs_end12.000000 qrs_end_val0.018386 t_peak76.000000 t_peak_val0.363983 t_end88.000000 t_end_val0.306413
 r_peak95280.000000 r_peak_value0.858699 rr_pre_interval286.000000 rr_post_interval296.000000 p_onset82.000000 p_onset_val0.312695 p_peak192.000000 p_peak_val0.086256 p_end194.000000 p_end_val0.024782 qrs_onset286.000000 qrs_onset_val0.021912 qrs_end14.000000 qrs_end_val-0.022632 t_peak91.000000 t_peak_val0.343353 t_end194.000000 t_end_val0.024782
 r_peak95576.000000 r_peak_value0.757821 rr_pre_interval296.000000 rr_post_interval216.000000 p_onset97.000000 p_onset_val0.254154 p_peak146.000000 p_peak_val0.047600 p_end156.000000 p_end_val-0.018184 qrs_onset199.000000 qrs_onset_val-0.091316 qrs_end21.000000 qrs_end_val-0.062071 t_peak88.000000 t_peak_val0.344545 t_end97.000000 t_end_val0.254154
 r_peak95792.000000 r_peak_value0.380769 rr_pre_interval216.000000 rr_post_interval418.000000 p_onset278.000000 p_onset_val0.053387 p_peak314.000000 p_peak_val0.126492 p_end340.000000 p_end_val-0.025107 qrs_onset403.000000 qrs_onset_val-0.078431 qrs_end12.000000 qrs_end_val-0.553510 t_peak112.000000 t_peak_val0.704452 t_end170.000000 t_end_val0.044172
 r_peak96210.000000 r_peak_value0.777321 rr_pre_interval418.000000 rr_post_interval307.000000 p_onset139.000000 p_onset_val-0.010862 p_peak206.000000 p_peak_val0.033294 p_end207.000000 p_end_val0.017855 qrs_onset298.000000 qrs_onset_val0.072570 qrs_end17.000000 qrs_end_val-0.080877 t_peak91.000000 t_peak_val0.294904 t_end128.000000 t_end_val0.036300
 r_peak96517.000000 r_peak_value0.773934 rr_pre_interval307.000000 rr_post_interval291.000000 p_onset163.000000 p_onset_val-0.153667 p_peak198.000000 p_peak_val-0.035392 p_end210.000000 p_end_val-0.091943 qrs_onset269.000000 qrs_onset_val-0.122416 qrs_end20.000000 qrs_end_val0.032256 t_peak90.000000 t_peak_val0.335268 t_end163.000000 t_end_val-0.153667
 r_peak96808.000000 r_peak_value0.833807 rr_pre_interval291.000000 rr_post_interval286.000000 p_onset91.000000 p_onset_val0.337569 p_peak205.000000 p_peak_val0.069376 p_end224.000000 p_end_val-0.086030 qrs_onset277.000000 qrs_onset_val-0.011660 qrs_end20.000000 qrs_end_val0.001784 t_peak90.000000 t_peak_val0.392836 t_end111.000000 t_end_val0.076159
 r_peak97094.000000 r_peak_value0.807586 rr_pre_interval286.000000 rr_post_interval292.000000 p_onset161.000000 p_onset_val-0.162632 p_peak198.000000 p_peak_val0.044360 p_end249.000000 p_end_val-0.259558 qrs_onset282.000000 qrs_onset_val0.011446 qrs_end16.000000 qrs_end_val0.056629 t_peak85.000000 t_peak_val0.392209 t_end127.000000 t_end_val-0.091833
 r_peak97386.000000 r_peak_value0.709548 rr_pre_interval292.000000 rr_post_interval290.000000 p_onset221.000000 p_onset_val-0.194277 p_peak265.000000 p_peak_val0.017179 p_end265.000000 p_end_val0.017179 qrs_onset272.000000 qrs_onset_val-0.254342 qrs_end15.000000 qrs_end_val-0.036015 t_peak80.000000 t_peak_val0.338558 t_end84.000000 t_end_val0.283667
 r_peak97676.000000 r_peak_value0.735110 rr_pre_interval290.000000 rr_post_interval301.000000 p_onset159.000000 p_onset_val-0.086815 p_peak197.000000 p_peak_val0.084485 p_end199.000000 p_end_val0.018733 qrs_onset287.000000 qrs_onset_val-0.319859 qrs_end16.000000 qrs_end_val-0.035784 t_peak96.000000 t_peak_val0.344203 t_end137.000000 t_end_val0.105535
 r_peak97977.000000 r_peak_value0.982383 rr_pre_interval301.000000 rr_post_interval321.000000 p_onset189.000000 p_onset_val-0.077165 p_peak222.000000 p_peak_val0.126425 p_end279.000000 p_end_val-0.244263 qrs_onset310.000000 qrs_onset_val0.034170 qrs_end15.000000 qrs_end_val0.025408 t_peak89.000000 t_peak_val0.432273 t_end193.000000 t_end_val0.006065
 r_peak98298.000000 r_peak_value0.852054 rr_pre_interval321.000000 rr_post_interval300.000000 p_onset170.000000 p_onset_val-0.065248 p_peak208.000000 p_peak_val0.040895 p_end224.000000 p_end_val-0.107790 qrs_onset291.000000 qrs_onset_val0.217617 qrs_end22.000000 qrs_end_val-0.165235 t_peak98.000000 t_peak_val0.304750 t_end170.000000 t_end_val-0.065248
 r_peak98598.000000 r_peak_value0.840893 rr_pre_interval300.000000 rr_post_interval300.000000 p_onset90.000000 p_onset_val0.301286 p_peak199.000000 p_peak_val0.065767 p_end227.000000 p_end_val-0.091772 qrs_onset283.000000 qrs_onset_val-0.171208 qrs_end13.000000 qrs_end_val0.097539 t_peak91.000000 t_peak_val0.331803 t_end199.000000 t_end_val0.065767
 r_peak98898.000000 r_peak_value0.866455 rr_pre_interval300.000000 rr_post_interval302.000000 p_onset181.000000 p_onset_val-0.038462 p_peak211.000000 p_peak_val0.079689 p_end213.000000 p_end_val0.033498 qrs_onset293.000000 qrs_onset_val0.134938 qrs_end18.000000 qrs_end_val0.033807 t_peak91.000000 t_peak_val0.376880 t_end102.000000 t_end_val0.264796
 r_peak99200.000000 r_peak_value0.867837 rr_pre_interval302.000000 rr_post_interval291.000000 p_onset215.000000 p_onset_val-0.190109 p_peak258.000000 p_peak_val0.051942 p_end263.000000 p_end_val-0.029218 qrs_onset272.000000 qrs_onset_val-0.193795 qrs_end16.000000 qrs_end_val-0.059890 t_peak85.000000 t_peak_val0.342931 t_end115.000000 t_end_val0.148715
 r_peak99491.000000 r_peak_value0.933712 rr_pre_interval291.000000 rr_post_interval252.000000 p_onset149.000000 p_onset_val-0.216284 p_peak190.000000 p_peak_val0.352746 p_end191.000000 p_end_val0.328938 qrs_onset246.000000 qrs_onset_val0.193449 qrs_end12.000000 qrs_end_val0.029967 t_peak95.000000 t_peak_val0.499326 t_end149.000000 t_end_val-0.216284
 r_peak99743.000000 r_peak_value0.409923 rr_pre_interval252.000000 rr_post_interval321.000000 p_onset145.000000 p_onset_val-0.165361 p_peak200.000000 p_peak_val0.215956 p_end221.000000 p_end_val-0.147415 qrs_onset303.000000 qrs_onset_val-0.034451 qrs_end8.000000 qrs_end_val0.319797 t_peak37.000000 t_peak_val0.752036 t_end41.000000 t_end_val0.582318
 r_peak100064.000000 r_peak_value0.707822 rr_pre_interval321.000000 rr_post_interval243.000000 p_onset166.000000 p_onset_val-0.110769 p_peak221.000000 p_peak_val0.499920 p_end212.000000 p_end_val-0.261898 qrs_onset219.000000 qrs_onset_val0.344481 qrs_end9.000000 qrs_end_val0.164702 t_peak104.000000 t_peak_val0.310360 t_end121.000000 t_end_val-0.235377
 r_peak100307.000000 r_peak_value2.224262 rr_pre_interval243.000000 rr_post_interval395.000000 p_onset261.000000 p_onset_val0.026286 p_peak295.000000 p_peak_val0.227806 p_end331.000000 p_end_val-0.208637 qrs_onset384.000000 qrs_onset_val0.088086 qrs_end27.000000 qrs_end_val-0.374578 t_peak199.000000 t_peak_val0.398369 t_end216.000000 t_end_val0.227836
 r_peak100702.000000 r_peak_value0.734716 rr_pre_interval395.000000 rr_post_interval315.000000 p_onset218.000000 p_onset_val-0.055331 p_peak285.000000 p_peak_val0.141335 p_end292.000000 p_end_val0.070738 qrs_onset303.000000 qrs_onset_val-0.227992 qrs_end18.000000 qrs_end_val0.012225 t_peak59.000000 t_peak_val0.374559 t_end99.000000 t_end_val0.277163
 r_peak101017.000000 r_peak_value0.693890 rr_pre_interval315.000000 rr_post_interval310.000000 p_onset165.000000 p_onset_val-0.222194 p_peak218.000000 p_peak_val0.396677 p_end266.000000 p_end_val0.085266 qrs_onset290.000000 qrs_onset_val0.007789 qrs_end13.000000 qrs_end_val0.068936 t_peak72.000000 t_peak_val0.323700 t_end124.000000 t_end_val0.011270
 r_peak101327.000000 r_peak_value0.750268 rr_pre_interval310.000000 rr_post_interval172.000000 p_onset66.000000 p_onset_val0.068513 p_peak104.000000 p_peak_val0.460314 p_end150.000000 p_end_val-0.053434 qrs_onset161.000000 qrs_onset_val-0.211020 qrs_end6.000000 qrs_end_val0.315863 t_peak72.000000 t_peak_val0.506898 t_end103.000000 t_end_val0.410346
 r_peak101499.000000 r_peak_value0.453887 rr_pre_interval172.000000 rr_post_interval385.000000 p_onset299.000000 p_onset_val-0.020157 p_peak364.000000 p_peak_val0.122256 p_end368.000000 p_end_val-0.184468 qrs_onset375.000000 qrs_onset_val-0.000927 qrs_end12.000000 qrs_end_val-0.225033 t_peak107.000000 t_peak_val0.683982 t_end108.000000 t_end_val0.679500
 r_peak101884.000000 r_peak_value0.724340 rr_pre_interval385.000000 rr_post_interval279.000000 p_onset146.000000 p_onset_val-0.025375 p_peak190.000000 p_peak_val0.019500 p_end234.000000 p_end_val-0.226427 qrs_onset267.000000 qrs_onset_val-0.169342 qrs_end17.000000 qrs_end_val0.024421 t_peak80.000000 t_peak_val0.383325 t_end116.000000 t_end_val-0.038039
 r_peak102163.000000 r_peak_value0.774309 rr_pre_interval279.000000 rr_post_interval306.000000 p_onset171.000000 p_onset_val-0.076444 p_peak203.000000 p_peak_val0.063807 p_end220.000000 p_end_val-0.055190 qrs_onset284.000000 qrs_onset_val-0.065361 qrs_end14.000000 qrs_end_val0.080453 t_peak74.000000 t_peak_val0.320610 t_end78.000000 t_end_val0.300218
 r_peak102469.000000 r_peak_value0.831566 rr_pre_interval306.000000 rr_post_interval310.000000 p_onset183.000000 p_onset_val-0.162758 p_peak210.000000 p_peak_val0.003056 p_end213.000000 p_end_val-0.056380 qrs_onset300.000000 qrs_onset_val-0.041193 qrs_end20.000000 qrs_end_val0.072053 t_peak94.000000 t_peak_val0.398702 t_end145.000000 t_end_val-0.056879
 r_peak102779.000000 r_peak_value0.720123 rr_pre_interval310.000000 rr_post_interval317.000000 p_onset204.000000 p_onset_val-0.027929 p_peak224.000000 p_peak_val0.000097 p_end250.000000 p_end_val-0.144904 qrs_onset297.000000 qrs_onset_val-0.200219 qrs_end15.000000 qrs_end_val0.026675 t_peak106.000000 t_peak_val0.288259 t_end156.000000 t_end_val-0.088855
 r_peak103096.000000 r_peak_value0.818558 rr_pre_interval317.000000 rr_post_interval290.000000 p_onset179.000000 p_onset_val-0.134781 p_peak201.000000 p_peak_val0.001066 p_end226.000000 p_end_val-0.097209 qrs_onset272.000000 qrs_onset_val-0.078288 qrs_end17.000000 qrs_end_val-0.054875 t_peak76.000000 t_peak_val0.339342 t_end86.000000 t_end_val0.263260
 r_peak103386.000000 r_peak_value0.792810 rr_pre_interval290.000000 rr_post_interval277.000000 p_onset156.000000 p_onset_val-0.147712 p_peak182.000000 p_peak_val0.051051 p_end185.000000 p_end_val-0.005939 qrs_onset257.000000 qrs_onset_val-0.130436 qrs_end13.000000 qrs_end_val0.007136 t_peak86.000000 t_peak_val0.312274 t_end109.000000 t_end_val0.008072
 r_peak103663.000000 r_peak_value0.780799 rr_pre_interval277.000000 rr_post_interval274.000000 p_onset131.000000 p_onset_val-0.122318 p_peak186.000000 p_peak_val0.045410 p_end227.000000 p_end_val-0.180076 qrs_onset255.000000 qrs_onset_val-0.118526 qrs_end18.000000 qrs_end_val-0.035048 t_peak86.000000 t_peak_val0.298213 t_end131.000000 t_end_val-0.122318
 r_peak103937.000000 r_peak_value0.712492 rr_pre_interval274.000000 rr_post_interval285.000000 p_onset160.000000 p_onset_val-0.103169 p_peak189.000000 p_peak_val0.017960 p_end196.000000 p_end_val-0.024970 qrs_onset272.000000 qrs_onset_val-0.128525 qrs_end13.000000 qrs_end_val0.030061 t_peak93.000000 t_peak_val0.330295 t_end162.000000 t_end_val-0.144156
 r_peak104222.000000 r_peak_value0.777069 rr_pre_interval285.000000 rr_post_interval317.000000 p_onset233.000000 p_onset_val-0.160829 p_peak287.000000 p_peak_val0.052620 p_end294.000000 p_end_val-0.093556 qrs_onset301.000000 qrs_onset_val-0.091206 qrs_end16.000000 qrs_end_val-0.025971 t_peak97.000000 t_peak_val0.281613 t_end146.000000 t_end_val-0.118839
 r_peak104539.000000 r_peak_value0.770300 rr_pre_interval317.000000 rr_post_interval320.000000 p_onset176.000000 p_onset_val-0.134809 p_peak230.000000 p_peak_val0.840911 p_end272.000000 p_end_val-0.070563 qrs_onset301.000000 qrs_onset_val-0.319687 qrs_end16.000000 qrs_end_val0.019203 t_peak83.000000 t_peak_val0.335579 t_end99.000000 t_end_val0.198276
 r_peak104859.000000 r_peak_value0.771035 rr_pre_interval320.000000 rr_post_interval303.000000 p_onset173.000000 p_onset_val-0.168508 p_peak217.000000 p_peak_val0.023983 p_end264.000000 p_end_val-0.120533 qrs_onset291.000000 qrs_onset_val-0.135376 qrs_end17.000000 qrs_end_val-0.306929 t_peak92.000000 t_peak_val0.189593 t_end109.000000 t_end_val0.046067
 r_peak105162.000000 r_peak_value0.763448 rr_pre_interval303.000000 rr_post_interval289.000000 p_onset168.000000 p_onset_val-0.085890 p_peak194.000000 p_peak_val0.031178 p_end247.000000 p_end_val-0.075251 qrs_onset273.000000 qrs_onset_val-0.198465 qrs_end16.000000 qrs_end_val0.017429 t_peak87.000000 t_peak_val0.269001 t_end141.000000 t_end_val-0.063429
 r_peak105451.000000 r_peak_value0.809092 rr_pre_interval289.000000 rr_post_interval203.000000 p_onset90.000000 p_onset_val0.241335 p_peak182.000000 p_peak_val0.114954 p_end165.000000 p_end_val-0.267475 qrs_onset172.000000 qrs_onset_val-0.298164 qrs_end13.000000 qrs_end_val0.074202 t_peak87.000000 t_peak_val0.272871 t_end91.000000 t_end_val0.237354
 r_peak105654.000000 r_peak_value2.285469 rr_pre_interval203.000000 rr_post_interval392.000000 p_onset197.000000 p_onset_val0.137182 p_peak305.000000 p_peak_val0.114782 p_end346.000000 p_end_val-0.154138 qrs_onset380.000000 qrs_onset_val-0.235109 qrs_end21.000000 qrs_end_val-0.566914 t_peak177.000000 t_peak_val0.174722 t_end185.000000 t_end_val0.131792
 r_peak106046.000000 r_peak_value0.708150 rr_pre_interval392.000000 rr_post_interval307.000000 p_onset84.000000 p_onset_val0.295095 p_peak212.000000 p_peak_val0.393874 p_end262.000000 p_end_val0.076790 qrs_onset290.000000 qrs_onset_val-0.123838 qrs_end17.000000 qrs_end_val0.031600 t_peak85.000000 t_peak_val0.298983 t_end209.000000 t_end_val0.389595
 r_peak106353.000000 r_peak_value0.662229 rr_pre_interval307.000000 rr_post_interval299.000000 p_onset156.000000 p_onset_val-0.233320 p_peak203.000000 p_peak_val-0.026723 p_end260.000000 p_end_val-0.164814 qrs_onset287.000000 qrs_onset_val-0.204452 qrs_end17.000000 qrs_end_val-0.027033 t_peak83.000000 t_peak_val0.127246 t_end156.000000 t_end_val-0.233320
 r_peak106652.000000 r_peak_value0.571957 rr_pre_interval299.000000 rr_post_interval326.000000 p_onset195.000000 p_onset_val0.046803 p_peak217.000000 p_peak_val0.265347 p_end221.000000 p_end_val0.240613 qrs_onset313.000000 qrs_onset_val-0.121908 qrs_end22.000000 qrs_end_val-0.129563 t_peak93.000000 t_peak_val0.192240 t_end169.000000 t_end_val0.072730
 r_peak106978.000000 r_peak_value0.614016 rr_pre_interval326.000000 rr_post_interval311.000000 p_onset188.000000 p_onset_val-0.200422 p_peak219.000000 p_peak_val-0.007992 p_end277.000000 p_end_val-0.214390 qrs_onset294.000000 qrs_onset_val-0.230392 qrs_end16.000000 qrs_end_val-0.033383 t_peak95.000000 t_peak_val0.184282 t_end188.000000 t_end_val-0.200422
 r_peak107289.000000 r_peak_value0.481631 rr_pre_interval311.000000 rr_post_interval233.000000 p_onset70.000000 p_onset_val0.202386 p_peak174.000000 p_peak_val0.127134 p_end178.000000 p_end_val0.074972 qrs_onset213.000000 qrs_onset_val-0.347664 qrs_end17.000000 qrs_end_val-0.066909 t_peak73.000000 t_peak_val0.252762 t_end177.000000 t_end_val0.092840
 r_peak107522.000000 r_peak_value0.729796 rr_pre_interval233.000000 rr_post_interval656.000000 p_onset481.000000 p_onset_val0.302102 p_peak498.000000 p_peak_val0.349000 p_end561.000000 p_end_val0.315176 qrs_onset639.000000 qrs_onset_val-0.191360 qrs_end12.000000 qrs_end_val0.721082 t_peak42.000000 t_peak_val0.929420 t_end43.000000 t_end_val0.925251
 r_peak108178.000000 r_peak_value0.700502 rr_pre_interval656.000000 rr_post_interval303.000000 p_onset89.000000 p_onset_val0.132113 p_peak200.000000 p_peak_val0.050441 p_end204.000000 p_end_val0.021649 qrs_onset292.000000 qrs_onset_val-0.137993 qrs_end14.000000 qrs_end_val0.038401 t_peak94.000000 t_peak_val0.160734 t_end204.000000 t_end_val0.021649
 r_peak108481.000000 r_peak_value0.678308 rr_pre_interval303.000000 rr_post_interval289.000000 p_onset156.000000 p_onset_val-0.098414 p_peak193.000000 p_peak_val0.108137 p_end251.000000 p_end_val-0.097678 qrs_onset277.000000 qrs_onset_val-0.237601 qrs_end13.000000 qrs_end_val-0.026082 t_peak85.000000 t_peak_val0.185143 t_end133.000000 t_end_val-0.052286
 r_peak108770.000000 r_peak_value0.559467 rr_pre_interval289.000000 rr_post_interval319.000000 p_onset190.000000 p_onset_val-0.088041 p_peak222.000000 p_peak_val0.077162 p_end229.000000 p_end_val-0.071193 qrs_onset304.000000 qrs_onset_val-0.184465 qrs_end11.000000 qrs_end_val-0.036145 t_peak96.000000 t_peak_val0.290221 t_end146.000000 t_end_val-0.024013
 r_peak109089.000000 r_peak_value0.624500 rr_pre_interval319.000000 rr_post_interval321.000000 p_onset188.000000 p_onset_val-0.052067 p_peak219.000000 p_peak_val0.001192 p_end234.000000 p_end_val-0.130000 qrs_onset307.000000 qrs_onset_val-0.244624 qrs_end17.000000 qrs_end_val0.056931 t_peak91.000000 t_peak_val0.308215 t_end94.000000 t_end_val0.207244
 r_peak109410.000000 r_peak_value0.480502 rr_pre_interval321.000000 rr_post_interval219.000000 p_onset156.000000 p_onset_val-0.016614 p_peak198.000000 p_peak_val0.188355 p_end178.000000 p_end_val-0.107491 qrs_onset185.000000 qrs_onset_val-0.064513 qrs_end19.000000 qrs_end_val0.070219 t_peak95.000000 t_peak_val0.345235 t_end156.000000 t_end_val-0.016614
 r_peak109629.000000 r_peak_value2.096303 rr_pre_interval219.000000 rr_post_interval373.000000 p_onset207.000000 p_onset_val0.187992 p_peak229.000000 p_peak_val0.188790 p_end230.000000 p_end_val0.172191 qrs_onset368.000000 qrs_onset_val-0.022663 qrs_end19.000000 qrs_end_val-0.462395 t_peak176.000000 t_peak_val0.308180 t_end182.000000 t_end_val0.238587
 r_peak110002.000000 r_peak_value0.558684 rr_pre_interval373.000000 rr_post_interval186.000000 p_onset78.000000 p_onset_val0.178637 p_peak112.000000 p_peak_val-0.027195 p_end129.000000 p_end_val-0.095988 qrs_onset156.000000 qrs_onset_val-0.240739 qrs_end8.000000 qrs_end_val0.010628 t_peak77.000000 t_peak_val0.201710 t_end79.000000 t_end_val0.175611
 r_peak110188.000000 r_peak_value2.186926 rr_pre_interval186.000000 rr_post_interval379.000000 p_onset248.000000 p_onset_val-0.030831 p_peak272.000000 p_peak_val0.071582 p_end275.000000 p_end_val0.060423 qrs_onset367.000000 qrs_onset_val-0.125094 qrs_end23.000000 qrs_end_val-0.430943 t_peak167.000000 t_peak_val0.160896 t_end216.000000 t_end_val-0.006679
 r_peak110567.000000 r_peak_value0.657758 rr_pre_interval379.000000 rr_post_interval299.000000 p_onset103.000000 p_onset_val0.254025 p_peak212.000000 p_peak_val-0.080548 p_end264.000000 p_end_val-0.118324 qrs_onset282.000000 qrs_onset_val-0.270628 qrs_end14.000000 qrs_end_val0.098619 t_peak105.000000 t_peak_val0.295327 t_end209.000000 t_end_val-0.147006
 r_peak110866.000000 r_peak_value0.587632 rr_pre_interval299.000000 rr_post_interval317.000000 p_onset184.000000 p_onset_val-0.125578 p_peak215.000000 p_peak_val0.038182 p_end236.000000 p_end_val-0.177916 qrs_onset308.000000 qrs_onset_val0.096111 qrs_end16.000000 qrs_end_val-0.052949 t_peak83.000000 t_peak_val0.458870 t_end105.000000 t_end_val0.059781
 r_peak111183.000000 r_peak_value0.776519 rr_pre_interval317.000000 rr_post_interval342.000000 p_onset176.000000 p_onset_val0.019356 p_peak238.000000 p_peak_val0.102148 p_end256.000000 p_end_val-0.194982 qrs_onset331.000000 qrs_onset_val0.002416 qrs_end15.000000 qrs_end_val0.232773 t_peak77.000000 t_peak_val0.377337 t_end176.000000 t_end_val0.019356
 r_peak111525.000000 r_peak_value0.663545 rr_pre_interval342.000000 rr_post_interval313.000000 p_onset148.000000 p_onset_val-0.176066 p_peak217.000000 p_peak_val0.062009 p_end273.000000 p_end_val-0.058412 qrs_onset293.000000 qrs_onset_val-0.034151 qrs_end13.000000 qrs_end_val-0.064325 t_peak95.000000 t_peak_val0.447680 t_end111.000000 t_end_val0.243383
 r_peak111838.000000 r_peak_value0.686037 rr_pre_interval313.000000 rr_post_interval295.000000 p_onset170.000000 p_onset_val-0.181706 p_peak201.000000 p_peak_val-0.069406 p_end205.000000 p_end_val-0.084655 qrs_onset284.000000 qrs_onset_val-0.256052 qrs_end16.000000 qrs_end_val0.091175 t_peak89.000000 t_peak_val0.293431 t_end161.000000 t_end_val-0.153902
 r_peak112133.000000 r_peak_value0.561095 rr_pre_interval295.000000 rr_post_interval261.000000 p_onset120.000000 p_onset_val-0.037147 p_peak177.000000 p_peak_val0.051848 p_end233.000000 p_end_val-0.150330 qrs_onset245.000000 qrs_onset_val-0.205847 qrs_end14.000000 qrs_end_val-0.047276 t_peak75.000000 t_peak_val0.306817 t_end78.000000 t_end_val0.298164
 r_peak112394.000000 r_peak_value0.726943 rr_pre_interval261.000000 rr_post_interval283.000000 p_onset159.000000 p_onset_val-0.091655 p_peak183.000000 p_peak_val0.040693 p_end248.000000 p_end_val-0.117255 qrs_onset273.000000 qrs_onset_val-0.269526 qrs_end17.000000 qrs_end_val0.043117 t_peak83.000000 t_peak_val0.361554 t_end121.000000 t_end_val0.038609
 r_peak112677.000000 r_peak_value0.523076 rr_pre_interval283.000000 rr_post_interval326.000000 p_onset104.000000 p_onset_val0.278528 p_peak220.000000 p_peak_val-0.012601 p_end290.000000 p_end_val-0.211173 qrs_onset320.000000 qrs_onset_val-0.105454 qrs_end13.000000 qrs_end_val-0.049151 t_peak103.000000 t_peak_val0.278857 t_end104.000000 t_end_val0.278528
 r_peak113003.000000 r_peak_value0.612413 rr_pre_interval326.000000 rr_post_interval618.000000 p_onset311.000000 p_onset_val0.181548 p_peak403.000000 p_peak_val0.518948 p_end415.000000 p_end_val0.496535 qrs_onset606.000000 qrs_onset_val-0.106598 qrs_end10.000000 qrs_end_val-0.095596 t_peak91.000000 t_peak_val0.433683 t_end95.000000 t_end_val0.410297
 r_peak113621.000000 r_peak_value0.510785 rr_pre_interval618.000000 rr_post_interval299.000000 p_onset132.000000 p_onset_val-0.087226 p_peak203.000000 p_peak_val-0.132366 p_end270.000000 p_end_val-0.214921 qrs_onset286.000000 qrs_onset_val-0.313023 qrs_end14.000000 qrs_end_val-0.067461 t_peak87.000000 t_peak_val0.141990 t_end135.000000 t_end_val-0.162289
 r_peak113920.000000 r_peak_value0.464251 rr_pre_interval299.000000 rr_post_interval555.000000 p_onset336.000000 p_onset_val0.146990 p_peak370.000000 p_peak_val0.230500 p_end468.000000 p_end_val-0.075797 qrs_onset545.000000 qrs_onset_val-0.038979 qrs_end13.000000 qrs_end_val-0.009919 t_peak87.000000 t_peak_val0.395974 t_end136.000000 t_end_val0.151771
 r_peak114475.000000 r_peak_value0.520677 rr_pre_interval555.000000 rr_post_interval274.000000 p_onset116.000000 p_onset_val0.100566 p_peak182.000000 p_peak_val0.057759 p_end220.000000 p_end_val-0.260217 qrs_onset254.000000 qrs_onset_val-0.121956 qrs_end22.000000 qrs_end_val0.079548 t_peak81.000000 t_peak_val0.294658 t_end116.000000 t_end_val0.100566
 r_peak114749.000000 r_peak_value0.570127 rr_pre_interval274.000000 rr_post_interval314.000000 p_onset178.000000 p_onset_val-0.148715 p_peak201.000000 p_peak_val-0.056363 p_end205.000000 p_end_val-0.115093 qrs_onset300.000000 qrs_onset_val-0.324469 qrs_end13.000000 qrs_end_val-0.067961 t_peak92.000000 t_peak_val0.275753 t_end141.000000 t_end_val-0.022274
 r_peak115063.000000 r_peak_value0.648793 rr_pre_interval314.000000 rr_post_interval322.000000 p_onset105.000000 p_onset_val0.296147 p_peak213.000000 p_peak_val0.034074 p_end221.000000 p_end_val0.004278 qrs_onset307.000000 qrs_onset_val-0.298103 qrs_end15.000000 qrs_end_val-0.041522 t_peak86.000000 t_peak_val0.341163 t_end89.000000 t_end_val0.305645
