 r_peak315.000000 r_peak_value0.178384 rr_pre_interval315.000000 rr_post_interval416.000000 p_onset280.000000 p_onset_val-0.036281 p_peak332.000000 p_peak_val0.067575 p_end368.000000 p_end_val-0.039088 qrs_onset399.000000 qrs_onset_val0.028545 qrs_end11.000000 qrs_end_val-0.052791 t_peak92.000000 t_peak_val0.244782 t_end168.000000 t_end_val-0.038692
 r_peak286919.000000 r_peak_value0.489123 rr_pre_interval358.000000 rr_post_interval346.000000 p_onset245.000000 p_onset_val-0.046159 p_peak270.000000 p_peak_val0.043075 p_end316.000000 p_end_val-0.082397 qrs_onset334.000000 qrs_onset_val0.087260 qrs_end13.000000 qrs_end_val-0.087647 t_peak97.000000 t_peak_val0.294084 t_end141.000000 t_end_val-0.029614
 r_peak287265.000000 r_peak_value0.472574 rr_pre_interval346.000000 rr_post_interval338.000000 p_onset243.000000 p_onset_val-0.052352 p_peak271.000000 p_peak_val0.018826 p_end279.000000 p_end_val-0.029621 qrs_onset324.000000 qrs_onset_val0.123952 qrs_end11.000000 qrs_end_val-0.087803 t_peak104.000000 t_peak_val0.223825 t_end146.000000 t_end_val-0.010738
 r_peak287603.000000 r_peak_value0.578780 rr_pre_interval338.000000 rr_post_interval364.000000 p_onset255.000000 p_onset_val-0.074706 p_peak287.000000 p_peak_val0.071708 p_end325.000000 p_end_val-0.080769 qrs_onset351.000000 qrs_onset_val0.067477 qrs_end12.000000 qrs_end_val-0.085906 t_peak102.000000 t_peak_val0.284489 t_end137.000000 t_end_val0.000069
 r_peak287967.000000 r_peak_value0.440940 rr_pre_interval364.000000 rr_post_interval375.000000 p_onset249.000000 p_onset_val-0.083838 p_peak295.000000 p_peak_val0.045709 p_end304.000000 p_end_val-0.033117 qrs_onset363.000000 qrs_onset_val0.164312 qrs_end12.000000 qrs_end_val-0.080612 t_peak106.000000 t_peak_val0.229751 t_end144.000000 t_end_val-0.026690
 r_peak288342.000000 r_peak_value0.667400 rr_pre_interval375.000000 rr_post_interval351.000000 p_onset247.000000 p_onset_val-0.106568 p_peak280.000000 p_peak_val0.004106 p_end293.000000 p_end_val-0.043794 qrs_onset341.000000 qrs_onset_val0.164279 qrs_end12.000000 qrs_end_val-0.155078 t_peak107.000000 t_peak_val0.298572 t_end145.000000 t_end_val-0.030043
 r_peak288693.000000 r_peak_value0.744092 rr_pre_interval351.000000 rr_post_interval345.000000 p_onset246.000000 p_onset_val-0.063965 p_peak269.000000 p_peak_val0.013464 p_end303.000000 p_end_val-0.103887 qrs_onset332.000000 qrs_onset_val0.174046 qrs_end10.000000 qrs_end_val-0.111771 t_peak98.000000 t_peak_val0.271324 t_end145.000000 t_end_val-0.024568
 r_peak289038.000000 r_peak_value0.677274 rr_pre_interval345.000000 rr_post_interval340.000000 p_onset242.000000 p_onset_val-0.080767 p_peak262.000000 p_peak_val0.042509 p_end275.000000 p_end_val-0.026207 qrs_onset328.000000 qrs_onset_val0.168148 qrs_end11.000000 qrs_end_val-0.089199 t_peak101.000000 t_peak_val0.280197 t_end146.000000 t_end_val-0.052499
 r_peak289378.000000 r_peak_value0.663321 rr_pre_interval340.000000 rr_post_interval334.000000 p_onset244.000000 p_onset_val-0.097257 p_peak264.000000 p_peak_val0.023137 p_end276.000000 p_end_val-0.051534 qrs_onset324.000000 qrs_onset_val0.129389 qrs_end12.000000 qrs_end_val-0.116599 t_peak107.000000 t_peak_val0.280818 t_end147.000000 t_end_val-0.045154
 r_peak289712.000000 r_peak_value0.518762 rr_pre_interval334.000000 rr_post_interval354.000000 p_onset251.000000 p_onset_val-0.078822 p_peak272.000000 p_peak_val0.031775 p_end279.000000 p_end_val-0.044057 qrs_onset341.000000 qrs_onset_val0.156799 qrs_end10.000000 qrs_end_val-0.096458 t_peak99.000000 t_peak_val0.252357 t_end143.000000 t_end_val-0.023660
 r_peak290066.000000 r_peak_value0.670513 rr_pre_interval354.000000 rr_post_interval365.000000 p_onset241.000000 p_onset_val-0.085012 p_peak284.000000 p_peak_val0.028825 p_end299.000000 p_end_val-0.029688 qrs_onset352.000000 qrs_onset_val0.204263 qrs_end14.000000 qrs_end_val-0.066477 t_peak104.000000 t_peak_val0.294704 t_end149.000000 t_end_val-0.037302
 r_peak290431.000000 r_peak_value0.599922 rr_pre_interval365.000000 rr_post_interval354.000000 p_onset246.000000 p_onset_val-0.090344 p_peak279.000000 p_peak_val0.013840 p_end289.000000 p_end_val-0.045925 qrs_onset341.000000 qrs_onset_val0.105187 qrs_end15.000000 qrs_end_val-0.060045 t_peak105.000000 t_peak_val0.266781 t_end150.000000 t_end_val-0.051918
 r_peak290785.000000 r_peak_value0.637537 rr_pre_interval354.000000 rr_post_interval351.000000 p_onset237.000000 p_onset_val-0.038813 p_peak273.000000 p_peak_val0.032161 p_end307.000000 p_end_val-0.083197 qrs_onset338.000000 qrs_onset_val0.164827 qrs_end11.000000 qrs_end_val-0.110129 t_peak99.000000 t_peak_val0.274377 t_end134.000000 t_end_val0.012609
 r_peak291136.000000 r_peak_value0.665911 rr_pre_interval351.000000 rr_post_interval339.000000 p_onset237.000000 p_onset_val-0.070346 p_peak263.000000 p_peak_val0.011648 p_end295.000000 p_end_val-0.059075 qrs_onset328.000000 qrs_onset_val0.096723 qrs_end11.000000 qrs_end_val-0.097805 t_peak101.000000 t_peak_val0.265831 t_end148.000000 t_end_val-0.029684
 r_peak291475.000000 r_peak_value0.431157 rr_pre_interval339.000000 rr_post_interval345.000000 p_onset236.000000 p_onset_val-0.076927 p_peak272.000000 p_peak_val0.008543 p_end281.000000 p_end_val-0.051550 qrs_onset332.000000 qrs_onset_val0.168494 qrs_end13.000000 qrs_end_val-0.058422 t_peak98.000000 t_peak_val0.250586 t_end132.000000 t_end_val-0.016574
 r_peak291820.000000 r_peak_value0.703306 rr_pre_interval345.000000 rr_post_interval357.000000 p_onset257.000000 p_onset_val-0.047384 p_peak276.000000 p_peak_val0.027728 p_end291.000000 p_end_val-0.055673 qrs_onset343.000000 qrs_onset_val0.135880 qrs_end10.000000 qrs_end_val-0.112070 t_peak90.000000 t_peak_val0.265412 t_end142.000000 t_end_val-0.026514
 r_peak292177.000000 r_peak_value0.531303 rr_pre_interval357.000000 rr_post_interval359.000000 p_onset248.000000 p_onset_val-0.069438 p_peak278.000000 p_peak_val0.029543 p_end295.000000 p_end_val-0.036915 qrs_onset344.000000 qrs_onset_val0.148430 qrs_end14.000000 qrs_end_val-0.063069 t_peak110.000000 t_peak_val0.271070 t_end156.000000 t_end_val-0.014910
 r_peak292536.000000 r_peak_value0.599199 rr_pre_interval359.000000 rr_post_interval378.000000 p_onset248.000000 p_onset_val-0.061023 p_peak292.000000 p_peak_val0.014262 p_end309.000000 p_end_val-0.018416 qrs_onset363.000000 qrs_onset_val0.160617 qrs_end11.000000 qrs_end_val-0.144688 t_peak105.000000 t_peak_val0.260215 t_end145.000000 t_end_val-0.019080
 r_peak292914.000000 r_peak_value0.689315 rr_pre_interval378.000000 rr_post_interval349.000000 p_onset236.000000 p_onset_val-0.036521 p_peak273.000000 p_peak_val0.047180 p_end283.000000 p_end_val-0.031251 qrs_onset337.000000 qrs_onset_val0.080798 qrs_end13.000000 qrs_end_val-0.082550 t_peak100.000000 t_peak_val0.274477 t_end138.000000 t_end_val-0.043800
 r_peak293263.000000 r_peak_value0.441926 rr_pre_interval349.000000 rr_post_interval343.000000 p_onset240.000000 p_onset_val-0.090769 p_peak267.000000 p_peak_val0.003886 p_end278.000000 p_end_val-0.020330 qrs_onset331.000000 qrs_onset_val0.107055 qrs_end11.000000 qrs_end_val-0.087121 t_peak98.000000 t_peak_val0.238214 t_end127.000000 t_end_val-0.011269
 r_peak293606.000000 r_peak_value0.665130 rr_pre_interval343.000000 rr_post_interval352.000000 p_onset252.000000 p_onset_val-0.058936 p_peak294.000000 p_peak_val0.024451 p_end310.000000 p_end_val-0.098119 qrs_onset339.000000 qrs_onset_val0.087243 qrs_end11.000000 qrs_end_val-0.122534 t_peak103.000000 t_peak_val0.289983 t_end143.000000 t_end_val-0.013061
 r_peak293958.000000 r_peak_value0.448026 rr_pre_interval352.000000 rr_post_interval357.000000 p_onset242.000000 p_onset_val-0.054140 p_peak272.000000 p_peak_val0.046192 p_end284.000000 p_end_val-0.001676 qrs_onset343.000000 qrs_onset_val0.050631 qrs_end11.000000 qrs_end_val-0.081316 t_peak92.000000 t_peak_val0.263633 t_end137.000000 t_end_val-0.041257
 r_peak294315.000000 r_peak_value0.523688 rr_pre_interval357.000000 rr_post_interval366.000000 p_onset258.000000 p_onset_val-0.020503 p_peak288.000000 p_peak_val0.058604 p_end301.000000 p_end_val0.009983 qrs_onset353.000000 qrs_onset_val0.133618 qrs_end12.000000 qrs_end_val-0.073696 t_peak103.000000 t_peak_val0.246673 t_end140.000000 t_end_val-0.038952
 r_peak294681.000000 r_peak_value0.610876 rr_pre_interval366.000000 rr_post_interval369.000000 p_onset256.000000 p_onset_val-0.089934 p_peak287.000000 p_peak_val0.005656 p_end299.000000 p_end_val-0.032714 qrs_onset355.000000 qrs_onset_val0.209591 qrs_end14.000000 qrs_end_val-0.066787 t_peak102.000000 t_peak_val0.249143 t_end140.000000 t_end_val-0.050526
 r_peak295050.000000 r_peak_value0.901095 rr_pre_interval369.000000 rr_post_interval359.000000 p_onset240.000000 p_onset_val-0.121064 p_peak280.000000 p_peak_val0.028857 p_end291.000000 p_end_val-0.007461 qrs_onset347.000000 qrs_onset_val0.130453 qrs_end10.000000 qrs_end_val-0.141743 t_peak105.000000 t_peak_val0.297046 t_end141.000000 t_end_val-0.025080
 r_peak295409.000000 r_peak_value0.607789 rr_pre_interval359.000000 rr_post_interval345.000000 p_onset238.000000 p_onset_val-0.060845 p_peak268.000000 p_peak_val0.022712 p_end278.000000 p_end_val-0.047415 qrs_onset333.000000 qrs_onset_val0.102301 qrs_end11.000000 qrs_end_val-0.114500 t_peak106.000000 t_peak_val0.298908 t_end142.000000 t_end_val-0.000229
 r_peak295754.000000 r_peak_value0.707098 rr_pre_interval345.000000 rr_post_interval345.000000 p_onset250.000000 p_onset_val-0.083023 p_peak270.000000 p_peak_val0.038227 p_end283.000000 p_end_val-0.007932 qrs_onset334.000000 qrs_onset_val0.107117 qrs_end10.000000 qrs_end_val-0.148608 t_peak96.000000 t_peak_val0.284286 t_end137.000000 t_end_val-0.010917
 r_peak296099.000000 r_peak_value0.482949 rr_pre_interval345.000000 rr_post_interval266.000000 p_onset134.000000 p_onset_val0.028572 p_peak160.000000 p_peak_val0.063397 p_end227.000000 p_end_val-0.107381 qrs_onset249.000000 qrs_onset_val-0.126284 qrs_end12.000000 qrs_end_val-0.036846 t_peak88.000000 t_peak_val0.265238 t_end113.000000 t_end_val-0.024718
 r_peak296365.000000 r_peak_value0.703983 rr_pre_interval266.000000 rr_post_interval473.000000 p_onset365.000000 p_onset_val-0.045789 p_peak391.000000 p_peak_val0.086266 p_end403.000000 p_end_val0.025920 qrs_onset461.000000 qrs_onset_val0.087913 qrs_end16.000000 qrs_end_val-1.636442 t_peak110.000000 t_peak_val0.746834 t_end233.000000 t_end_val-0.183101
 r_peak296838.000000 r_peak_value0.723088 rr_pre_interval473.000000 rr_post_interval380.000000 p_onset262.000000 p_onset_val-0.080395 p_peak302.000000 p_peak_val0.030597 p_end313.000000 p_end_val-0.032271 qrs_onset367.000000 qrs_onset_val0.142996 qrs_end10.000000 qrs_end_val-0.115265 t_peak110.000000 t_peak_val0.239952 t_end151.000000 t_end_val0.007598
 r_peak297218.000000 r_peak_value0.657962 rr_pre_interval380.000000 rr_post_interval369.000000 p_onset276.000000 p_onset_val-0.030406 p_peak293.000000 p_peak_val0.030925 p_end305.000000 p_end_val-0.033684 qrs_onset356.000000 qrs_onset_val0.061188 qrs_end12.000000 qrs_end_val-0.071977 t_peak102.000000 t_peak_val0.279761 t_end139.000000 t_end_val-0.028087
 r_peak297587.000000 r_peak_value0.570545 rr_pre_interval369.000000 rr_post_interval354.000000 p_onset246.000000 p_onset_val-0.084360 p_peak280.000000 p_peak_val0.036440 p_end312.000000 p_end_val-0.098498 qrs_onset342.000000 qrs_onset_val0.047865 qrs_end11.000000 qrs_end_val-0.090380 t_peak105.000000 t_peak_val0.237990 t_end162.000000 t_end_val-0.025157
 r_peak297941.000000 r_peak_value0.578743 rr_pre_interval354.000000 rr_post_interval358.000000 p_onset261.000000 p_onset_val-0.070685 p_peak284.000000 p_peak_val0.039641 p_end319.000000 p_end_val-0.075659 qrs_onset347.000000 qrs_onset_val0.121394 qrs_end11.000000 qrs_end_val-0.120599 t_peak104.000000 t_peak_val0.275470 t_end145.000000 t_end_val-0.007647
 r_peak298299.000000 r_peak_value0.741818 rr_pre_interval358.000000 rr_post_interval357.000000 p_onset232.000000 p_onset_val-0.043678 p_peak281.000000 p_peak_val0.064020 p_end289.000000 p_end_val-0.030824 qrs_onset343.000000 qrs_onset_val0.117858 qrs_end11.000000 qrs_end_val-0.083450 t_peak89.000000 t_peak_val0.242448 t_end139.000000 t_end_val-0.037709
 r_peak298656.000000 r_peak_value0.654659 rr_pre_interval357.000000 rr_post_interval392.000000 p_onset247.000000 p_onset_val-0.076459 p_peak313.000000 p_peak_val0.034626 p_end323.000000 p_end_val-0.033540 qrs_onset379.000000 qrs_onset_val0.240882 qrs_end12.000000 qrs_end_val-0.023526 t_peak121.000000 t_peak_val0.150008 t_end157.000000 t_end_val-0.016727
 r_peak299048.000000 r_peak_value1.156728 rr_pre_interval392.000000 rr_post_interval368.000000 p_onset266.000000 p_onset_val-0.084253 p_peak293.000000 p_peak_val0.069320 p_end305.000000 p_end_val-0.004426 qrs_onset354.000000 qrs_onset_val0.191859 qrs_end13.000000 qrs_end_val-0.077709 t_peak107.000000 t_peak_val0.230803 t_end149.000000 t_end_val-0.037522
 r_peak299416.000000 r_peak_value0.771846 rr_pre_interval368.000000 rr_post_interval366.000000 p_onset260.000000 p_onset_val-0.079012 p_peak309.000000 p_peak_val0.034561 p_end334.000000 p_end_val-0.070125 qrs_onset352.000000 qrs_onset_val0.193524 qrs_end11.000000 qrs_end_val-0.068011 t_peak99.000000 t_peak_val0.266049 t_end153.000000 t_end_val-0.019173
 r_peak299782.000000 r_peak_value0.985889 rr_pre_interval366.000000 rr_post_interval352.000000 p_onset250.000000 p_onset_val-0.102407 p_peak280.000000 p_peak_val0.016776 p_end289.000000 p_end_val-0.076108 qrs_onset340.000000 qrs_onset_val0.281581 qrs_end14.000000 qrs_end_val-0.087308 t_peak105.000000 t_peak_val0.237916 t_end147.000000 t_end_val-0.001486
 r_peak300134.000000 r_peak_value1.216549 rr_pre_interval352.000000 rr_post_interval352.000000 p_onset258.000000 p_onset_val-0.081124 p_peak280.000000 p_peak_val0.016380 p_end289.000000 p_end_val-0.070673 qrs_onset342.000000 qrs_onset_val0.269094 qrs_end11.000000 qrs_end_val-0.088845 t_peak107.000000 t_peak_val0.252966 t_end136.000000 t_end_val-0.010216
 r_peak300486.000000 r_peak_value1.206603 rr_pre_interval352.000000 rr_post_interval373.000000 p_onset205.000000 p_onset_val-0.018622 p_peak228.000000 p_peak_val0.076991 p_end237.000000 p_end_val-0.060613 qrs_onset352.000000 qrs_onset_val-0.043591 qrs_end12.000000 qrs_end_val-0.067064 t_peak93.000000 t_peak_val0.240151 t_end128.000000 t_end_val0.001371
 r_peak300859.000000 r_peak_value0.983212 rr_pre_interval373.000000 rr_post_interval390.000000 p_onset279.000000 p_onset_val-0.090115 p_peak311.000000 p_peak_val0.013196 p_end321.000000 p_end_val-0.047932 qrs_onset377.000000 qrs_onset_val0.164438 qrs_end13.000000 qrs_end_val-0.131097 t_peak120.000000 t_peak_val0.233294 t_end135.000000 t_end_val0.014606
 r_peak301249.000000 r_peak_value0.798154 rr_pre_interval390.000000 rr_post_interval280.000000 p_onset151.000000 p_onset_val0.035993 p_peak174.000000 p_peak_val0.096225 p_end181.000000 p_end_val0.019423 qrs_onset263.000000 qrs_onset_val-0.106238 qrs_end13.000000 qrs_end_val-0.089716 t_peak108.000000 t_peak_val0.211213 t_end136.000000 t_end_val0.025210
 r_peak301529.000000 r_peak_value0.699060 rr_pre_interval280.000000 rr_post_interval466.000000 p_onset350.000000 p_onset_val-0.019817 p_peak391.000000 p_peak_val0.068714 p_end438.000000 p_end_val-0.063434 qrs_onset453.000000 qrs_onset_val0.161520 qrs_end16.000000 qrs_end_val-1.360314 t_peak103.000000 t_peak_val0.800370 t_end219.000000 t_end_val-0.172878
 r_peak301995.000000 r_peak_value0.932477 rr_pre_interval466.000000 rr_post_interval357.000000 p_onset254.000000 p_onset_val-0.044199 p_peak285.000000 p_peak_val0.049815 p_end295.000000 p_end_val-0.048711 qrs_onset346.000000 qrs_onset_val0.164972 qrs_end7.000000 qrs_end_val-0.369922 t_peak100.000000 t_peak_val0.198362 t_end150.000000 t_end_val-0.043895
 r_peak302352.000000 r_peak_value0.710128 rr_pre_interval357.000000 rr_post_interval352.000000 p_onset259.000000 p_onset_val-0.096061 p_peak282.000000 p_peak_val0.030850 p_end316.000000 p_end_val-0.106204 qrs_onset336.000000 qrs_onset_val0.129937 qrs_end12.000000 qrs_end_val-0.045436 t_peak102.000000 t_peak_val0.208827 t_end142.000000 t_end_val-0.034213
 r_peak302704.000000 r_peak_value0.972882 rr_pre_interval352.000000 rr_post_interval379.000000 p_onset247.000000 p_onset_val-0.104155 p_peak320.000000 p_peak_val0.046675 p_end348.000000 p_end_val-0.063293 qrs_onset357.000000 qrs_onset_val-0.042180 qrs_end11.000000 qrs_end_val-0.108874 t_peak104.000000 t_peak_val0.251086 t_end156.000000 t_end_val-0.042081
 r_peak303083.000000 r_peak_value0.956835 rr_pre_interval379.000000 rr_post_interval389.000000 p_onset281.000000 p_onset_val-0.076053 p_peak313.000000 p_peak_val0.024812 p_end322.000000 p_end_val-0.079387 qrs_onset375.000000 qrs_onset_val0.189642 qrs_end11.000000 qrs_end_val-0.156017 t_peak115.000000 t_peak_val0.254881 t_end147.000000 t_end_val-0.051952
 r_peak303472.000000 r_peak_value0.965941 rr_pre_interval389.000000 rr_post_interval361.000000 p_onset262.000000 p_onset_val-0.096969 p_peak290.000000 p_peak_val0.005205 p_end300.000000 p_end_val-0.064796 qrs_onset348.000000 qrs_onset_val0.257127 qrs_end13.000000 qrs_end_val-0.073323 t_peak106.000000 t_peak_val0.259833 t_end142.000000 t_end_val-0.032533
 r_peak303833.000000 r_peak_value1.057567 rr_pre_interval361.000000 rr_post_interval379.000000 p_onset271.000000 p_onset_val-0.048732 p_peak306.000000 p_peak_val0.024529 p_end335.000000 p_end_val-0.097808 qrs_onset367.000000 qrs_onset_val0.206017 qrs_end12.000000 qrs_end_val-0.102181 t_peak110.000000 t_peak_val0.275740 t_end147.000000 t_end_val-0.055503
 r_peak304212.000000 r_peak_value0.951019 rr_pre_interval379.000000 rr_post_interval353.000000 p_onset242.000000 p_onset_val-0.103906 p_peak281.000000 p_peak_val0.027634 p_end311.000000 p_end_val-0.062664 qrs_onset341.000000 qrs_onset_val0.199644 qrs_end12.000000 qrs_end_val-0.084308 t_peak96.000000 t_peak_val0.272873 t_end138.000000 t_end_val-0.023792
 r_peak304565.000000 r_peak_value1.040179 rr_pre_interval353.000000 rr_post_interval348.000000 p_onset233.000000 p_onset_val-0.083357 p_peak270.000000 p_peak_val0.024749 p_end297.000000 p_end_val-0.100375 qrs_onset329.000000 qrs_onset_val-0.029323 qrs_end12.000000 qrs_end_val-0.099946 t_peak102.000000 t_peak_val0.258013 t_end150.000000 t_end_val-0.026791
 r_peak304913.000000 r_peak_value0.771351 rr_pre_interval348.000000 rr_post_interval222.000000 p_onset87.000000 p_onset_val0.125132 p_peak144.000000 p_peak_val0.037775 p_end155.000000 p_end_val-0.018243 qrs_onset205.000000 qrs_onset_val-0.102207 qrs_end13.000000 qrs_end_val-0.078929 t_peak102.000000 t_peak_val0.337262 t_end155.000000 t_end_val-0.018243
 r_peak305135.000000 r_peak_value0.639752 rr_pre_interval222.000000 rr_post_interval539.000000 p_onset446.000000 p_onset_val-0.049145 p_peak468.000000 p_peak_val0.051102 p_end476.000000 p_end_val-0.013209 qrs_onset527.000000 qrs_onset_val0.211319 qrs_end12.000000 qrs_end_val-1.716189 t_peak114.000000 t_peak_val0.864686 t_end216.000000 t_end_val-0.137748
 r_peak305674.000000 r_peak_value1.118810 rr_pre_interval539.000000 rr_post_interval361.000000 p_onset262.000000 p_onset_val-0.108225 p_peak288.000000 p_peak_val0.011115 p_end319.000000 p_end_val-0.073855 qrs_onset347.000000 qrs_onset_val0.186867 qrs_end12.000000 qrs_end_val-0.088323 t_peak120.000000 t_peak_val0.208136 t_end152.000000 t_end_val0.044857
 r_peak306035.000000 r_peak_value1.019013 rr_pre_interval361.000000 rr_post_interval369.000000 p_onset240.000000 p_onset_val-0.079686 p_peak293.000000 p_peak_val0.037746 p_end305.000000 p_end_val-0.021472 qrs_onset355.000000 qrs_onset_val0.112587 qrs_end12.000000 qrs_end_val-0.084594 t_peak108.000000 t_peak_val0.220060 t_end151.000000 t_end_val-0.010440
 r_peak306404.000000 r_peak_value1.006317 rr_pre_interval369.000000 rr_post_interval351.000000 p_onset240.000000 p_onset_val-0.094166 p_peak279.000000 p_peak_val0.031805 p_end295.000000 p_end_val-0.034356 qrs_onset338.000000 qrs_onset_val0.200532 qrs_end14.000000 qrs_end_val-0.080676 t_peak105.000000 t_peak_val0.242738 t_end152.000000 t_end_val-0.028747
 r_peak306755.000000 r_peak_value0.966049 rr_pre_interval351.000000 rr_post_interval342.000000 p_onset247.000000 p_onset_val-0.063394 p_peak263.000000 p_peak_val0.035568 p_end274.000000 p_end_val-0.029307 qrs_onset331.000000 qrs_onset_val0.178541 qrs_end12.000000 qrs_end_val-0.068482 t_peak102.000000 t_peak_val0.235312 t_end136.000000 t_end_val-0.017241
 r_peak307097.000000 r_peak_value0.709779 rr_pre_interval342.000000 rr_post_interval378.000000 p_onset271.000000 p_onset_val-0.093123 p_peak299.000000 p_peak_val0.031440 p_end316.000000 p_end_val0.004056 qrs_onset358.000000 qrs_onset_val-0.035926 qrs_end11.000000 qrs_end_val-0.099296 t_peak108.000000 t_peak_val0.204611 t_end138.000000 t_end_val0.000896
 r_peak307475.000000 r_peak_value1.094655 rr_pre_interval378.000000 rr_post_interval380.000000 p_onset281.000000 p_onset_val-0.070073 p_peak305.000000 p_peak_val0.039031 p_end317.000000 p_end_val-0.004481 qrs_onset367.000000 qrs_onset_val0.198839 qrs_end13.000000 qrs_end_val-0.108308 t_peak113.000000 t_peak_val0.252843 t_end147.000000 t_end_val-0.037830
 r_peak307855.000000 r_peak_value0.918037 rr_pre_interval380.000000 rr_post_interval354.000000 p_onset259.000000 p_onset_val-0.096879 p_peak280.000000 p_peak_val0.012619 p_end291.000000 p_end_val-0.043445 qrs_onset341.000000 qrs_onset_val0.141742 qrs_end15.000000 qrs_end_val-0.092731 t_peak110.000000 t_peak_val0.274891 t_end139.000000 t_end_val-0.006614
 r_peak308209.000000 r_peak_value0.633184 rr_pre_interval354.000000 rr_post_interval1045.000000 p_onset791.000000 p_onset_val0.087338 p_peak812.000000 p_peak_val0.228029 p_end860.000000 p_end_val-0.012610 qrs_onset1032.000000 qrs_onset_val0.026986 qrs_end12.000000 qrs_end_val-0.135375 t_peak105.000000 t_peak_val0.242892 t_end148.000000 t_end_val0.007234
 r_peak309254.000000 r_peak_value0.560529 rr_pre_interval1045.000000 rr_post_interval362.000000 p_onset258.000000 p_onset_val-0.072695 p_peak278.000000 p_peak_val0.014187 p_end289.000000 p_end_val-0.017835 qrs_onset347.000000 qrs_onset_val0.102555 qrs_end10.000000 qrs_end_val-0.139737 t_peak110.000000 t_peak_val0.295994 t_end163.000000 t_end_val-0.014019
 r_peak309616.000000 r_peak_value0.637491 rr_pre_interval362.000000 rr_post_interval371.000000 p_onset273.000000 p_onset_val-0.071034 p_peak293.000000 p_peak_val0.004765 p_end316.000000 p_end_val-0.010173 qrs_onset359.000000 qrs_onset_val0.152381 qrs_end11.000000 qrs_end_val-0.113497 t_peak106.000000 t_peak_val0.234250 t_end147.000000 t_end_val-0.039057
 r_peak309987.000000 r_peak_value0.726143 rr_pre_interval371.000000 rr_post_interval347.000000 p_onset244.000000 p_onset_val-0.086456 p_peak277.000000 p_peak_val0.019216 p_end306.000000 p_end_val-0.070378 qrs_onset334.000000 qrs_onset_val0.065201 qrs_end12.000000 qrs_end_val-0.089358 t_peak104.000000 t_peak_val0.278370 t_end147.000000 t_end_val-0.035091
 r_peak310334.000000 r_peak_value0.421457 rr_pre_interval347.000000 rr_post_interval360.000000 p_onset231.000000 p_onset_val-0.072726 p_peak282.000000 p_peak_val0.043337 p_end322.000000 p_end_val-0.083308 qrs_onset347.000000 qrs_onset_val0.019248 qrs_end10.000000 qrs_end_val-0.082680 t_peak97.000000 t_peak_val0.240448 t_end143.000000 t_end_val-0.042689
 r_peak310694.000000 r_peak_value0.465785 rr_pre_interval360.000000 rr_post_interval679.000000 p_onset384.000000 p_onset_val-0.005301 p_peak452.000000 p_peak_val0.264957 p_end498.000000 p_end_val-0.003394 qrs_onset660.000000 qrs_onset_val-0.022840 qrs_end14.000000 qrs_end_val-0.042494 t_peak353.000000 t_peak_val0.371927 t_end363.000000 t_end_val-0.102323
 r_peak311373.000000 r_peak_value0.531250 rr_pre_interval679.000000 rr_post_interval371.000000 p_onset248.000000 p_onset_val-0.085627 p_peak288.000000 p_peak_val0.036679 p_end338.000000 p_end_val-0.082006 qrs_onset357.000000 qrs_onset_val0.114405 qrs_end12.000000 qrs_end_val-0.054360 t_peak107.000000 t_peak_val0.266819 t_end150.000000 t_end_val-0.026363
 r_peak311744.000000 r_peak_value0.675410 rr_pre_interval371.000000 rr_post_interval379.000000 p_onset266.000000 p_onset_val-0.055408 p_peak295.000000 p_peak_val0.041176 p_end310.000000 p_end_val-0.035125 qrs_onset366.000000 qrs_onset_val0.097728 qrs_end11.000000 qrs_end_val-0.193335 t_peak114.000000 t_peak_val0.269834 t_end152.000000 t_end_val-0.010512
 r_peak312123.000000 r_peak_value0.481914 rr_pre_interval379.000000 rr_post_interval348.000000 p_onset232.000000 p_onset_val-0.086774 p_peak281.000000 p_peak_val-0.001898 p_end316.000000 p_end_val-0.105814 qrs_onset337.000000 qrs_onset_val0.095315 qrs_end10.000000 qrs_end_val-0.133337 t_peak102.000000 t_peak_val0.282759 t_end130.000000 t_end_val-0.015739
 r_peak312471.000000 r_peak_value0.586492 rr_pre_interval348.000000 rr_post_interval358.000000 p_onset244.000000 p_onset_val-0.064764 p_peak281.000000 p_peak_val0.032884 p_end293.000000 p_end_val-0.014327 qrs_onset346.000000 qrs_onset_val0.147695 qrs_end12.000000 qrs_end_val-0.062569 t_peak101.000000 t_peak_val0.282548 t_end136.000000 t_end_val-0.016257
 r_peak312829.000000 r_peak_value0.596034 rr_pre_interval358.000000 rr_post_interval350.000000 p_onset251.000000 p_onset_val-0.089295 p_peak278.000000 p_peak_val0.033636 p_end287.000000 p_end_val-0.044766 qrs_onset338.000000 qrs_onset_val0.142743 qrs_end11.000000 qrs_end_val-0.125015 t_peak103.000000 t_peak_val0.262703 t_end146.000000 t_end_val-0.027269
 r_peak313179.000000 r_peak_value0.663104 rr_pre_interval350.000000 rr_post_interval339.000000 p_onset250.000000 p_onset_val-0.086333 p_peak269.000000 p_peak_val0.003231 p_end275.000000 p_end_val-0.033305 qrs_onset326.000000 qrs_onset_val0.120188 qrs_end11.000000 qrs_end_val-0.076471 t_peak103.000000 t_peak_val0.250103 t_end135.000000 t_end_val-0.057580
