 r_peak95.000000 r_peak_value2.286257 rr_pre_interval95.000000 rr_post_interval158.000000 p_onset34.000000 p_onset_val-0.667047 p_peak95.000000 p_peak_val0.692728 p_end116.000000 p_end_val0.104844 qrs_onset140.000000 qrs_onset_val-0.093763 qrs_end17.000000 qrs_end_val-0.476955 t_peak92.000000 t_peak_val0.759609 t_end157.000000 t_end_val2.511926
 r_peak192612.000000 r_peak_value2.288905 rr_pre_interval190.000000 rr_post_interval194.000000 p_onset90.000000 p_onset_val0.665736 p_peak148.000000 p_peak_val0.271363 p_end158.000000 p_end_val-0.078010 qrs_onset165.000000 qrs_onset_val-0.081569 qrs_end20.000000 qrs_end_val-0.372774 t_peak90.000000 t_peak_val0.665736 t_end145.000000 t_end_val0.247759
 r_peak192806.000000 r_peak_value2.668871 rr_pre_interval194.000000 rr_post_interval204.000000 p_onset103.000000 p_onset_val0.190360 p_peak155.000000 p_peak_val0.309766 p_end182.000000 p_end_val0.002711 qrs_onset194.000000 qrs_onset_val-0.086646 qrs_end19.000000 qrs_end_val-0.673856 t_peak102.000000 t_peak_val0.198494 t_end103.000000 t_end_val0.190360
 r_peak193010.000000 r_peak_value2.296928 rr_pre_interval204.000000 rr_post_interval201.000000 p_onset94.000000 p_onset_val0.631237 p_peak151.000000 p_peak_val0.281848 p_end173.000000 p_end_val-0.164044 qrs_onset186.000000 qrs_onset_val-0.191741 qrs_end14.000000 qrs_end_val-0.711097 t_peak92.000000 t_peak_val0.642162 t_end99.000000 t_end_val0.630799
 r_peak193211.000000 r_peak_value2.592667 rr_pre_interval201.000000 rr_post_interval192.000000 p_onset94.000000 p_onset_val0.458544 p_peak144.000000 p_peak_val0.185471 p_end165.000000 p_end_val-0.152475 qrs_onset175.000000 qrs_onset_val-0.127821 qrs_end17.000000 qrs_end_val-0.469308 t_peak95.000000 t_peak_val0.469123 t_end144.000000 t_end_val0.185471
 r_peak193403.000000 r_peak_value2.269876 rr_pre_interval192.000000 rr_post_interval197.000000 p_onset94.000000 p_onset_val0.557259 p_peak149.000000 p_peak_val0.321129 p_end150.000000 p_end_val0.310173 qrs_onset178.000000 qrs_onset_val-0.081068 qrs_end15.000000 qrs_end_val-0.431110 t_peak91.000000 t_peak_val0.572855 t_end95.000000 t_end_val0.563685
 r_peak193600.000000 r_peak_value2.611691 rr_pre_interval197.000000 rr_post_interval194.000000 p_onset92.000000 p_onset_val0.394072 p_peak149.000000 p_peak_val0.224732 p_end168.000000 p_end_val-0.093168 qrs_onset178.000000 qrs_onset_val-0.093339 qrs_end18.000000 qrs_end_val-0.475159 t_peak92.000000 t_peak_val0.394072 t_end149.000000 t_end_val0.224732
 r_peak193794.000000 r_peak_value2.407522 rr_pre_interval194.000000 rr_post_interval196.000000 p_onset91.000000 p_onset_val0.573634 p_peak150.000000 p_peak_val0.194888 p_end175.000000 p_end_val-0.200439 qrs_onset182.000000 qrs_onset_val-0.282852 qrs_end16.000000 qrs_end_val-0.530818 t_peak90.000000 t_peak_val0.582004 t_end92.000000 t_end_val0.565201
 r_peak193990.000000 r_peak_value2.572069 rr_pre_interval196.000000 rr_post_interval194.000000 p_onset93.000000 p_onset_val0.447163 p_peak147.000000 p_peak_val0.206223 p_end166.000000 p_end_val-0.106409 qrs_onset175.000000 qrs_onset_val-0.073948 qrs_end10.000000 qrs_end_val0.135015 t_peak95.000000 t_peak_val0.483792 t_end151.000000 t_end_val0.130832
 r_peak194184.000000 r_peak_value2.331428 rr_pre_interval194.000000 rr_post_interval200.000000 p_onset94.000000 p_onset_val0.578650 p_peak154.000000 p_peak_val0.227319 p_end159.000000 p_end_val0.123855 qrs_onset180.000000 qrs_onset_val-0.163966 qrs_end16.000000 qrs_end_val-0.516943 t_peak92.000000 t_peak_val0.603634 t_end95.000000 t_end_val0.586174
 r_peak194384.000000 r_peak_value2.738809 rr_pre_interval200.000000 rr_post_interval193.000000 p_onset95.000000 p_onset_val0.405984 p_peak146.000000 p_peak_val0.150250 p_end169.000000 p_end_val-0.130610 qrs_onset176.000000 qrs_onset_val-0.139529 qrs_end20.000000 qrs_end_val-0.619328 t_peak98.000000 t_peak_val0.413822 t_end146.000000 t_end_val0.150250
 r_peak194577.000000 r_peak_value2.401882 rr_pre_interval193.000000 rr_post_interval201.000000 p_onset119.000000 p_onset_val0.220722 p_peak180.000000 p_peak_val0.474921 p_end181.000000 p_end_val0.623746 qrs_onset188.000000 qrs_onset_val2.077352 qrs_end23.000000 qrs_end_val-0.512445 t_peak97.000000 t_peak_val0.564985 t_end153.000000 t_end_val0.239420
 r_peak194778.000000 r_peak_value2.903872 rr_pre_interval201.000000 rr_post_interval205.000000 p_onset100.000000 p_onset_val0.140379 p_peak158.000000 p_peak_val0.359905 p_end174.000000 p_end_val0.029513 qrs_onset188.000000 qrs_onset_val0.021252 qrs_end17.000000 qrs_end_val-0.651597 t_peak101.000000 t_peak_val0.141022 t_end158.000000 t_end_val0.359905
 r_peak194983.000000 r_peak_value2.526518 rr_pre_interval205.000000 rr_post_interval197.000000 p_onset94.000000 p_onset_val0.653480 p_peak153.000000 p_peak_val0.188590 p_end156.000000 p_end_val0.129483 qrs_onset181.000000 qrs_onset_val0.226615 qrs_end14.000000 qrs_end_val-0.622588 t_peak96.000000 t_peak_val0.659562 t_end156.000000 t_end_val0.129483
 r_peak195180.000000 r_peak_value3.037132 rr_pre_interval197.000000 rr_post_interval197.000000 p_onset128.000000 p_onset_val-0.086206 p_peak148.000000 p_peak_val0.176143 p_end169.000000 p_end_val-0.048325 qrs_onset176.000000 qrs_onset_val-0.049391 qrs_end19.000000 qrs_end_val-0.658039 t_peak105.000000 t_peak_val0.258747 t_end129.000000 t_end_val-0.079122
 r_peak195377.000000 r_peak_value2.537711 rr_pre_interval197.000000 rr_post_interval196.000000 p_onset93.000000 p_onset_val0.601238 p_peak150.000000 p_peak_val0.228885 p_end151.000000 p_end_val0.223399 qrs_onset178.000000 qrs_onset_val-0.174295 qrs_end15.000000 qrs_end_val-0.344829 t_peak90.000000 t_peak_val0.622587 t_end93.000000 t_end_val0.601238
 r_peak195573.000000 r_peak_value2.919358 rr_pre_interval196.000000 rr_post_interval199.000000 p_onset94.000000 p_onset_val0.365033 p_peak153.000000 p_peak_val0.169704 p_end173.000000 p_end_val-0.088824 qrs_onset182.000000 qrs_onset_val-0.040125 qrs_end17.000000 qrs_end_val-0.447948 t_peak94.000000 t_peak_val0.365033 t_end147.000000 t_end_val0.105801
 r_peak195772.000000 r_peak_value2.487697 rr_pre_interval199.000000 rr_post_interval200.000000 p_onset91.000000 p_onset_val0.597320 p_peak153.000000 p_peak_val0.195722 p_end175.000000 p_end_val-0.212682 qrs_onset187.000000 qrs_onset_val-0.240551 qrs_end15.000000 qrs_end_val-0.638339 t_peak92.000000 t_peak_val0.603495 t_end153.000000 t_end_val0.195722
 r_peak195972.000000 r_peak_value2.420923 rr_pre_interval200.000000 rr_post_interval199.000000 p_onset93.000000 p_onset_val0.515532 p_peak151.000000 p_peak_val0.210736 p_end164.000000 p_end_val-0.125564 qrs_onset177.000000 qrs_onset_val-0.135300 qrs_end15.000000 qrs_end_val-0.627118 t_peak94.000000 t_peak_val0.516237 t_end151.000000 t_end_val0.210736
 r_peak196171.000000 r_peak_value2.442554 rr_pre_interval199.000000 rr_post_interval196.000000 p_onset91.000000 p_onset_val0.571992 p_peak149.000000 p_peak_val0.146945 p_end169.000000 p_end_val-0.186598 qrs_onset177.000000 qrs_onset_val-0.235345 qrs_end24.000000 qrs_end_val-0.551257 t_peak93.000000 t_peak_val0.587744 t_end153.000000 t_end_val0.039061
 r_peak196367.000000 r_peak_value2.363307 rr_pre_interval196.000000 rr_post_interval200.000000 p_onset88.000000 p_onset_val0.624548 p_peak151.000000 p_peak_val0.162759 p_end170.000000 p_end_val-0.176458 qrs_onset181.000000 qrs_onset_val-0.151897 qrs_end18.000000 qrs_end_val-0.466424 t_peak90.000000 t_peak_val0.626994 t_end152.000000 t_end_val0.162587
 r_peak196567.000000 r_peak_value2.210094 rr_pre_interval200.000000 rr_post_interval194.000000 p_onset88.000000 p_onset_val0.570377 p_peak148.000000 p_peak_val0.222994 p_end165.000000 p_end_val-0.152539 qrs_onset179.000000 qrs_onset_val-0.129733 qrs_end16.000000 qrs_end_val-0.467868 t_peak86.000000 t_peak_val0.577933 t_end89.000000 t_end_val0.566553
 r_peak196761.000000 r_peak_value2.404985 rr_pre_interval194.000000 rr_post_interval194.000000 p_onset94.000000 p_onset_val0.502195 p_peak147.000000 p_peak_val0.193903 p_end152.000000 p_end_val0.097995 qrs_onset169.000000 qrs_onset_val-0.138447 qrs_end16.000000 qrs_end_val-0.532177 t_peak97.000000 t_peak_val0.516929 t_end192.000000 t_end_val1.915582
 r_peak196955.000000 r_peak_value2.366851 rr_pre_interval194.000000 rr_post_interval193.000000 p_onset85.000000 p_onset_val0.626570 p_peak145.000000 p_peak_val0.270941 p_end149.000000 p_end_val0.181442 qrs_onset169.000000 qrs_onset_val-0.066990 qrs_end20.000000 qrs_end_val-0.553931 t_peak84.000000 t_peak_val0.629172 t_end87.000000 t_end_val0.616271
 r_peak197148.000000 r_peak_value2.781394 rr_pre_interval193.000000 rr_post_interval203.000000 p_onset96.000000 p_onset_val0.364972 p_peak156.000000 p_peak_val0.224422 p_end163.000000 p_end_val0.101084 qrs_onset186.000000 qrs_onset_val-0.124138 qrs_end20.000000 qrs_end_val-0.589404 t_peak98.000000 t_peak_val0.377370 t_end157.000000 t_end_val0.222134
 r_peak197351.000000 r_peak_value2.405313 rr_pre_interval203.000000 rr_post_interval191.000000 p_onset90.000000 p_onset_val0.542507 p_peak143.000000 p_peak_val0.324701 p_end161.000000 p_end_val-0.062243 qrs_onset163.000000 qrs_onset_val-0.092227 qrs_end18.000000 qrs_end_val-0.530911 t_peak93.000000 t_peak_val0.555689 t_end143.000000 t_end_val0.324701
 r_peak197542.000000 r_peak_value2.958903 rr_pre_interval191.000000 rr_post_interval198.000000 p_onset132.000000 p_onset_val-0.085299 p_peak154.000000 p_peak_val0.293417 p_end171.000000 p_end_val0.033166 qrs_onset181.000000 qrs_onset_val0.028559 qrs_end20.000000 qrs_end_val-0.739265 t_peak100.000000 t_peak_val0.234416 t_end132.000000 t_end_val-0.085299
 r_peak197740.000000 r_peak_value2.400173 rr_pre_interval198.000000 rr_post_interval189.000000 p_onset92.000000 p_onset_val0.598450 p_peak114.000000 p_peak_val0.259814 p_end153.000000 p_end_val0.187683 qrs_onset165.000000 qrs_onset_val-0.037756 qrs_end17.000000 qrs_end_val-0.353134 t_peak90.000000 t_peak_val0.619234 t_end93.000000 t_end_val0.588247
 r_peak197929.000000 r_peak_value2.865457 rr_pre_interval189.000000 rr_post_interval214.000000 p_onset113.000000 p_onset_val0.037067 p_peak165.000000 p_peak_val0.300829 p_end176.000000 p_end_val0.031395 qrs_onset198.000000 qrs_onset_val-0.056770 qrs_end17.000000 qrs_end_val1.638262 t_peak20.000000 t_peak_val0.727698 t_end115.000000 t_end_val0.059105
 r_peak198143.000000 r_peak_value2.545236 rr_pre_interval214.000000 rr_post_interval198.000000 p_onset93.000000 p_onset_val0.660047 p_peak150.000000 p_peak_val0.196162 p_end152.000000 p_end_val0.169266 qrs_onset178.000000 qrs_onset_val-0.130938 qrs_end15.000000 qrs_end_val-0.377868 t_peak94.000000 t_peak_val0.675438 t_end145.000000 t_end_val0.186178
 r_peak198341.000000 r_peak_value2.571380 rr_pre_interval198.000000 rr_post_interval193.000000 p_onset91.000000 p_onset_val0.465374 p_peak148.000000 p_peak_val0.183481 p_end167.000000 p_end_val-0.120643 qrs_onset175.000000 qrs_onset_val-0.098856 qrs_end16.000000 qrs_end_val-0.424546 t_peak91.000000 t_peak_val0.465374 t_end148.000000 t_end_val0.183481
 r_peak198534.000000 r_peak_value2.384202 rr_pre_interval193.000000 rr_post_interval198.000000 p_onset90.000000 p_onset_val0.633338 p_peak147.000000 p_peak_val0.204608 p_end149.000000 p_end_val0.186974 qrs_onset181.000000 qrs_onset_val-0.213058 qrs_end17.000000 qrs_end_val-0.429747 t_peak90.000000 t_peak_val0.633338 t_end149.000000 t_end_val0.186974
 r_peak198732.000000 r_peak_value2.306364 rr_pre_interval198.000000 rr_post_interval198.000000 p_onset94.000000 p_onset_val0.565848 p_peak146.000000 p_peak_val0.201521 p_end168.000000 p_end_val-0.151112 qrs_onset182.000000 qrs_onset_val-0.197615 qrs_end18.000000 qrs_end_val-0.516346 t_peak96.000000 t_peak_val0.578121 t_end146.000000 t_end_val0.201521
 r_peak198930.000000 r_peak_value2.316193 rr_pre_interval198.000000 rr_post_interval204.000000 p_onset95.000000 p_onset_val0.503964 p_peak157.000000 p_peak_val0.258965 p_end172.000000 p_end_val-0.080864 qrs_onset184.000000 qrs_onset_val-0.049438 qrs_end15.000000 qrs_end_val-0.531739 t_peak99.000000 t_peak_val0.531645 t_end156.000000 t_end_val0.245283
 r_peak199134.000000 r_peak_value2.291598 rr_pre_interval204.000000 rr_post_interval169.000000 p_onset35.000000 p_onset_val-0.614704 p_peak102.000000 p_peak_val0.527682 p_end132.000000 p_end_val-0.248118 qrs_onset145.000000 qrs_onset_val-0.193102 qrs_end21.000000 qrs_end_val-0.496114 t_peak91.000000 t_peak_val0.598559 t_end128.000000 t_end_val-0.200595
 r_peak199303.000000 r_peak_value2.466760 rr_pre_interval169.000000 rr_post_interval229.000000 p_onset85.000000 p_onset_val0.428030 p_peak179.000000 p_peak_val0.205360 p_end181.000000 p_end_val0.201552 qrs_onset208.000000 qrs_onset_val-0.207962 qrs_end20.000000 qrs_end_val-0.432348 t_peak86.000000 t_peak_val0.436650 t_end178.000000 t_end_val0.192179
 r_peak199532.000000 r_peak_value2.328433 rr_pre_interval229.000000 rr_post_interval192.000000 p_onset97.000000 p_onset_val0.549969 p_peak146.000000 p_peak_val0.207898 p_end166.000000 p_end_val-0.212086 qrs_onset173.000000 qrs_onset_val-0.222477 qrs_end17.000000 qrs_end_val-0.409795 t_peak95.000000 t_peak_val0.550767 t_end98.000000 t_end_val0.549467
 r_peak199724.000000 r_peak_value2.277211 rr_pre_interval192.000000 rr_post_interval196.000000 p_onset88.000000 p_onset_val0.663089 p_peak150.000000 p_peak_val0.236239 p_end169.000000 p_end_val-0.119370 qrs_onset180.000000 qrs_onset_val-0.153116 qrs_end22.000000 qrs_end_val-0.610078 t_peak87.000000 t_peak_val0.671804 t_end89.000000 t_end_val0.649265
 r_peak199920.000000 r_peak_value2.262949 rr_pre_interval196.000000 rr_post_interval198.000000 p_onset87.000000 p_onset_val0.590690 p_peak153.000000 p_peak_val0.212476 p_end167.000000 p_end_val-0.110126 qrs_onset174.000000 qrs_onset_val-0.145909 qrs_end18.000000 qrs_end_val-0.462161 t_peak87.000000 t_peak_val0.590690 t_end151.000000 t_end_val0.211975
 r_peak200118.000000 r_peak_value2.217680 rr_pre_interval198.000000 rr_post_interval194.000000 p_onset93.000000 p_onset_val0.496628 p_peak151.000000 p_peak_val0.220045 p_end167.000000 p_end_val-0.122979 qrs_onset176.000000 qrs_onset_val-0.138606 qrs_end21.000000 qrs_end_val-0.566819 t_peak97.000000 t_peak_val0.499183 t_end149.000000 t_end_val0.215672
 r_peak200312.000000 r_peak_value2.693055 rr_pre_interval194.000000 rr_post_interval192.000000 p_onset97.000000 p_onset_val0.445612 p_peak146.000000 p_peak_val0.082163 p_end168.000000 p_end_val-0.187681 qrs_onset175.000000 qrs_onset_val-0.169921 qrs_end18.000000 qrs_end_val-0.491398 t_peak98.000000 t_peak_val0.469923 t_end146.000000 t_end_val0.082163
 r_peak200504.000000 r_peak_value2.336082 rr_pre_interval192.000000 rr_post_interval185.000000 p_onset33.000000 p_onset_val-0.682744 p_peak111.000000 p_peak_val0.434482 p_end153.000000 p_end_val0.207834 qrs_onset161.000000 qrs_onset_val0.169982 qrs_end18.000000 qrs_end_val-0.387759 t_peak98.000000 t_peak_val0.667899 t_end153.000000 t_end_val0.207834
 r_peak200689.000000 r_peak_value2.859763 rr_pre_interval185.000000 rr_post_interval218.000000 p_onset106.000000 p_onset_val0.057662 p_peak172.000000 p_peak_val0.392805 p_end192.000000 p_end_val0.032789 qrs_onset200.000000 qrs_onset_val0.004968 qrs_end15.000000 qrs_end_val1.477051 t_peak109.000000 t_peak_val0.089605 t_end168.000000 t_end_val0.359340
 r_peak200907.000000 r_peak_value2.482177 rr_pre_interval218.000000 rr_post_interval195.000000 p_onset93.000000 p_onset_val0.642915 p_peak150.000000 p_peak_val0.214793 p_end167.000000 p_end_val-0.154142 qrs_onset177.000000 qrs_onset_val-0.162246 qrs_end18.000000 qrs_end_val-0.395864 t_peak96.000000 t_peak_val0.656347 t_end154.000000 t_end_val0.049198
 r_peak201102.000000 r_peak_value2.446282 rr_pre_interval195.000000 rr_post_interval193.000000 p_onset90.000000 p_onset_val0.515439 p_peak145.000000 p_peak_val0.189424 p_end166.000000 p_end_val-0.142817 qrs_onset176.000000 qrs_onset_val-0.114605 qrs_end20.000000 qrs_end_val-0.531619 t_peak91.000000 t_peak_val0.520769 t_end145.000000 t_end_val0.189424
 r_peak201295.000000 r_peak_value2.279422 rr_pre_interval193.000000 rr_post_interval197.000000 p_onset90.000000 p_onset_val0.653744 p_peak150.000000 p_peak_val0.153276 p_end151.000000 p_end_val0.148621 qrs_onset181.000000 qrs_onset_val-0.151362 qrs_end16.000000 qrs_end_val-0.415595 t_peak91.000000 t_peak_val0.664746 t_end151.000000 t_end_val0.148621
 r_peak201492.000000 r_peak_value2.465097 rr_pre_interval197.000000 rr_post_interval196.000000 p_onset93.000000 p_onset_val0.555517 p_peak149.000000 p_peak_val0.131082 p_end170.000000 p_end_val-0.212790 qrs_onset179.000000 qrs_onset_val-0.212224 qrs_end15.000000 qrs_end_val-0.598572 t_peak94.000000 t_peak_val0.562068 t_end147.000000 t_end_val0.122210
 r_peak201688.000000 r_peak_value2.320518 rr_pre_interval196.000000 rr_post_interval195.000000 p_onset92.000000 p_onset_val0.605767 p_peak149.000000 p_peak_val0.189889 p_end167.000000 p_end_val-0.154813 qrs_onset176.000000 qrs_onset_val-0.186582 qrs_end17.000000 qrs_end_val-0.522334 t_peak92.000000 t_peak_val0.605767 t_end149.000000 t_end_val0.189889
 r_peak201883.000000 r_peak_value2.400567 rr_pre_interval195.000000 rr_post_interval202.000000 p_onset94.000000 p_onset_val0.538952 p_peak151.000000 p_peak_val0.111789 p_end167.000000 p_end_val-0.259608 qrs_onset182.000000 qrs_onset_val-0.258761 qrs_end16.000000 qrs_end_val-0.421252 t_peak93.000000 t_peak_val0.548012 t_end96.000000 t_end_val0.525551
 r_peak202085.000000 r_peak_value2.342274 rr_pre_interval202.000000 rr_post_interval197.000000 p_onset90.000000 p_onset_val0.677011 p_peak152.000000 p_peak_val0.171773 p_end170.000000 p_end_val-0.169542 qrs_onset181.000000 qrs_onset_val-0.168821 qrs_end17.000000 qrs_end_val-0.409747 t_peak92.000000 t_peak_val0.683046 t_end151.000000 t_end_val0.166790
 r_peak202282.000000 r_peak_value2.386649 rr_pre_interval197.000000 rr_post_interval201.000000 p_onset89.000000 p_onset_val0.553278 p_peak154.000000 p_peak_val0.162021 p_end172.000000 p_end_val-0.213746 qrs_onset180.000000 qrs_onset_val-0.231286 qrs_end17.000000 qrs_end_val-0.491203 t_peak86.000000 t_peak_val0.567479 t_end89.000000 t_end_val0.553278
 r_peak202483.000000 r_peak_value2.320503 rr_pre_interval201.000000 rr_post_interval192.000000 p_onset91.000000 p_onset_val0.577431 p_peak145.000000 p_peak_val0.193729 p_end153.000000 p_end_val-0.074687 qrs_onset174.000000 qrs_onset_val-0.160974 qrs_end19.000000 qrs_end_val-0.508605 t_peak92.000000 t_peak_val0.578043 t_end146.000000 t_end_val0.186989
 r_peak202675.000000 r_peak_value2.452037 rr_pre_interval192.000000 rr_post_interval195.000000 p_onset90.000000 p_onset_val0.550175 p_peak148.000000 p_peak_val0.111787 p_end167.000000 p_end_val-0.216630 qrs_onset177.000000 qrs_onset_val-0.196033 qrs_end16.000000 qrs_end_val-0.345048 t_peak89.000000 t_peak_val0.564689 t_end91.000000 t_end_val0.540535
 r_peak202870.000000 r_peak_value2.427022 rr_pre_interval195.000000 rr_post_interval200.000000 p_onset87.000000 p_onset_val0.635436 p_peak152.000000 p_peak_val0.182395 p_end170.000000 p_end_val-0.135706 qrs_onset183.000000 qrs_onset_val-0.139531 qrs_end18.000000 qrs_end_val-0.422305 t_peak88.000000 t_peak_val0.636784 t_end151.000000 t_end_val0.177567
 r_peak203070.000000 r_peak_value2.349826 rr_pre_interval200.000000 rr_post_interval202.000000 p_onset95.000000 p_onset_val0.560247 p_peak154.000000 p_peak_val0.178464 p_end180.000000 p_end_val-0.223022 qrs_onset187.000000 qrs_onset_val-0.212285 qrs_end15.000000 qrs_end_val-0.754281 t_peak95.000000 t_peak_val0.560247 t_end153.000000 t_end_val0.172038
 r_peak203272.000000 r_peak_value2.296476 rr_pre_interval202.000000 rr_post_interval194.000000 p_onset90.000000 p_onset_val0.591209 p_peak144.000000 p_peak_val0.181253 p_end154.000000 p_end_val-0.094326 qrs_onset179.000000 qrs_onset_val-0.207619 qrs_end16.000000 qrs_end_val-0.487144 t_peak93.000000 t_peak_val0.613544 t_end145.000000 t_end_val0.179184
 r_peak203466.000000 r_peak_value2.352006 rr_pre_interval194.000000 rr_post_interval199.000000 p_onset94.000000 p_onset_val0.575645 p_peak155.000000 p_peak_val0.207024 p_end156.000000 p_end_val0.200017 qrs_onset181.000000 qrs_onset_val-0.175014 qrs_end15.000000 qrs_end_val-0.660142 t_peak91.000000 t_peak_val0.583874 t_end95.000000 t_end_val0.566162
 r_peak203665.000000 r_peak_value2.274139 rr_pre_interval199.000000 rr_post_interval191.000000 p_onset93.000000 p_onset_val0.529014 p_peak157.000000 p_peak_val0.281115 p_end165.000000 p_end_val-0.072536 qrs_onset172.000000 qrs_onset_val-0.146846 qrs_end19.000000 qrs_end_val-0.456550 t_peak92.000000 t_peak_val0.529453 t_end93.000000 t_end_val0.529014
 r_peak203856.000000 r_peak_value2.921430 rr_pre_interval191.000000 rr_post_interval207.000000 p_onset143.000000 p_onset_val-0.138824 p_peak162.000000 p_peak_val0.256270 p_end179.000000 p_end_val0.025080 qrs_onset191.000000 qrs_onset_val0.017462 qrs_end14.000000 qrs_end_val2.082729 t_peak20.000000 t_peak_val0.179972 t_end61.000000 t_end_val-1.491126
 r_peak204063.000000 r_peak_value2.645034 rr_pre_interval207.000000 rr_post_interval176.000000 p_onset0.000000 p_onset_val2.645034 p_peak106.000000 p_peak_val0.442148 p_end138.000000 p_end_val-0.037602 qrs_onset152.000000 qrs_onset_val0.310141 qrs_end18.000000 qrs_end_val-0.406689 t_peak93.000000 t_peak_val0.641976 t_end138.000000 t_end_val-0.037602
 r_peak204239.000000 r_peak_value2.878623 rr_pre_interval176.000000 rr_post_interval218.000000 p_onset153.000000 p_onset_val0.005092 p_peak171.000000 p_peak_val0.417633 p_end188.000000 p_end_val0.008825 qrs_onset198.000000 qrs_onset_val0.004861 qrs_end17.000000 qrs_end_val1.210771 t_peak20.000000 t_peak_val0.265112 t_end108.000000 t_end_val0.032632
 r_peak204457.000000 r_peak_value2.352918 rr_pre_interval218.000000 rr_post_interval201.000000 p_onset134.000000 p_onset_val-0.054576 p_peak156.000000 p_peak_val0.216068 p_end159.000000 p_end_val0.123419 qrs_onset183.000000 qrs_onset_val-0.139874 qrs_end19.000000 qrs_end_val-0.444308 t_peak92.000000 t_peak_val0.667603 t_end134.000000 t_end_val-0.054576
 r_peak204658.000000 r_peak_value2.368385 rr_pre_interval201.000000 rr_post_interval199.000000 p_onset90.000000 p_onset_val0.517619 p_peak150.000000 p_peak_val0.205925 p_end170.000000 p_end_val-0.174137 qrs_onset181.000000 qrs_onset_val-0.196568 qrs_end17.000000 qrs_end_val-0.499779 t_peak90.000000 t_peak_val0.517619 t_end149.000000 t_end_val0.202493
 r_peak204857.000000 r_peak_value2.351003 rr_pre_interval199.000000 rr_post_interval201.000000 p_onset94.000000 p_onset_val0.575262 p_peak151.000000 p_peak_val0.198776 p_end177.000000 p_end_val-0.161458 qrs_onset183.000000 qrs_onset_val-0.219609 qrs_end20.000000 qrs_end_val-0.532197 t_peak94.000000 t_peak_val0.575262 t_end151.000000 t_end_val0.198776
 r_peak205058.000000 r_peak_value2.381866 rr_pre_interval201.000000 rr_post_interval193.000000 p_onset89.000000 p_onset_val0.666425 p_peak146.000000 p_peak_val0.230079 p_end148.000000 p_end_val0.217085 qrs_onset172.000000 qrs_onset_val-0.113825 qrs_end17.000000 qrs_end_val-0.468464 t_peak90.000000 t_peak_val0.666864 t_end147.000000 t_end_val0.228605
 r_peak205251.000000 r_peak_value2.254889 rr_pre_interval193.000000 rr_post_interval204.000000 p_onset90.000000 p_onset_val0.585830 p_peak157.000000 p_peak_val0.238073 p_end173.000000 p_end_val-0.172397 qrs_onset183.000000 qrs_onset_val-0.190109 qrs_end19.000000 qrs_end_val-0.480958 t_peak89.000000 t_peak_val0.598933 t_end92.000000 t_end_val0.589107
 r_peak205455.000000 r_peak_value2.381978 rr_pre_interval204.000000 rr_post_interval190.000000 p_onset86.000000 p_onset_val0.530987 p_peak143.000000 p_peak_val0.215409 p_end164.000000 p_end_val-0.168118 qrs_onset173.000000 qrs_onset_val-0.182694 qrs_end21.000000 qrs_end_val-0.585517 t_peak87.000000 t_peak_val0.546692 t_end143.000000 t_end_val0.215409
 r_peak205645.000000 r_peak_value2.247637 rr_pre_interval190.000000 rr_post_interval194.000000 p_onset87.000000 p_onset_val0.623874 p_peak146.000000 p_peak_val0.166506 p_end147.000000 p_end_val0.164860 qrs_onset173.000000 qrs_onset_val-0.203180 qrs_end16.000000 qrs_end_val-0.449526 t_peak87.000000 t_peak_val0.623874 t_end147.000000 t_end_val0.164860
 r_peak205839.000000 r_peak_value2.210627 rr_pre_interval194.000000 rr_post_interval183.000000 p_onset88.000000 p_onset_val0.579765 p_peak110.000000 p_peak_val0.261898 p_end150.000000 p_end_val0.261127 qrs_onset173.000000 qrs_onset_val1.589983 qrs_end20.000000 qrs_end_val-0.565031 t_peak86.000000 t_peak_val0.589672 t_end89.000000 t_end_val0.569608
 r_peak206022.000000 r_peak_value2.777711 rr_pre_interval183.000000 rr_post_interval211.000000 p_onset107.000000 p_onset_val0.057931 p_peak166.000000 p_peak_val0.393667 p_end189.000000 p_end_val0.052788 qrs_onset195.000000 qrs_onset_val0.017663 qrs_end20.000000 qrs_end_val0.384512 t_peak20.000000 t_peak_val0.384512 t_end54.000000 t_end_val-1.498466
 r_peak206233.000000 r_peak_value2.492099 rr_pre_interval211.000000 rr_post_interval193.000000 p_onset91.000000 p_onset_val0.632681 p_peak145.000000 p_peak_val0.253245 p_end164.000000 p_end_val-0.190203 qrs_onset173.000000 qrs_onset_val-0.208135 qrs_end17.000000 qrs_end_val-0.352852 t_peak95.000000 t_peak_val0.646395 t_end150.000000 t_end_val0.119797
 r_peak206426.000000 r_peak_value2.298214 rr_pre_interval193.000000 rr_post_interval199.000000 p_onset96.000000 p_onset_val0.530643 p_peak120.000000 p_peak_val0.127963 p_end151.000000 p_end_val0.104641 qrs_onset180.000000 qrs_onset_val-0.184136 qrs_end17.000000 qrs_end_val-0.449311 t_peak94.000000 t_peak_val0.545126 t_end96.000000 t_end_val0.530643
 r_peak206625.000000 r_peak_value2.226993 rr_pre_interval199.000000 rr_post_interval192.000000 p_onset92.000000 p_onset_val0.576413 p_peak155.000000 p_peak_val0.278246 p_end167.000000 p_end_val-0.140312 qrs_onset174.000000 qrs_onset_val-0.020390 qrs_end19.000000 qrs_end_val-0.411816 t_peak91.000000 t_peak_val0.581867 t_end92.000000 t_end_val0.576413
