 r_peak289.000000 r_peak_value0.446337 rr_pre_interval289.000000 rr_post_interval203.000000 p_onset67.000000 p_onset_val-0.020044 p_peak137.000000 p_peak_val-0.120848 p_end164.000000 p_end_val-0.228481 qrs_onset190.000000 qrs_onset_val-0.171727 qrs_end17.000000 qrs_end_val0.681039 t_peak29.000000 t_peak_val0.681148 t_end68.000000 t_end_val-0.020671
 r_peak124772.000000 r_peak_value1.170297 rr_pre_interval306.000000 rr_post_interval293.000000 p_onset160.000000 p_onset_val0.029894 p_peak179.000000 p_peak_val0.102089 p_end217.000000 p_end_val-0.171896 qrs_onset277.000000 qrs_onset_val-0.156080 qrs_end9.000000 qrs_end_val0.336427 t_peak119.000000 t_peak_val0.937136 t_end161.000000 t_end_val0.054157
 r_peak125065.000000 r_peak_value1.134170 rr_pre_interval293.000000 rr_post_interval291.000000 p_onset35.000000 p_onset_val-1.649307 p_peak175.000000 p_peak_val0.103497 p_end228.000000 p_end_val-0.169701 qrs_onset279.000000 qrs_onset_val-0.197632 qrs_end14.000000 qrs_end_val-0.242208 t_peak121.000000 t_peak_val0.911552 t_end173.000000 t_end_val0.100504
 r_peak125356.000000 r_peak_value1.055612 rr_pre_interval291.000000 rr_post_interval283.000000 p_onset72.000000 p_onset_val0.237161 p_peak171.000000 p_peak_val-0.003608 p_end200.000000 p_end_val-0.186444 qrs_onset271.000000 qrs_onset_val-0.093777 qrs_end15.000000 qrs_end_val-0.399201 t_peak117.000000 t_peak_val0.867224 t_end156.000000 t_end_val-0.070643
 r_peak125639.000000 r_peak_value1.186992 rr_pre_interval283.000000 rr_post_interval213.000000 p_onset128.000000 p_onset_val-0.375126 p_peak192.000000 p_peak_val0.686364 p_end164.000000 p_end_val0.196269 qrs_onset171.000000 qrs_onset_val0.221959 qrs_end19.000000 qrs_end_val0.148605 t_peak22.000000 t_peak_val0.251395 t_end32.000000 t_end_val-0.256880
 r_peak125852.000000 r_peak_value2.082698 rr_pre_interval213.000000 rr_post_interval338.000000 p_onset87.000000 p_onset_val-1.527728 p_peak203.000000 p_peak_val0.376225 p_end211.000000 p_end_val0.344031 qrs_onset328.000000 qrs_onset_val-0.046678 qrs_end29.000000 qrs_end_val-0.228794 t_peak174.000000 t_peak_val0.413812 t_end194.000000 t_end_val0.331601
 r_peak126190.000000 r_peak_value1.208808 rr_pre_interval338.000000 rr_post_interval304.000000 p_onset246.000000 p_onset_val0.075155 p_peak283.000000 p_peak_val0.868713 p_end268.000000 p_end_val0.251770 qrs_onset275.000000 qrs_onset_val0.438980 qrs_end12.000000 qrs_end_val0.249105 t_peak117.000000 t_peak_val0.331368 t_end157.000000 t_end_val-0.202770
 r_peak126494.000000 r_peak_value2.122681 rr_pre_interval304.000000 rr_post_interval308.000000 p_onset90.000000 p_onset_val-1.580060 p_peak198.000000 p_peak_val0.571239 p_end284.000000 p_end_val-0.034329 qrs_onset294.000000 qrs_onset_val-0.040098 qrs_end10.000000 qrs_end_val0.384796 t_peak180.000000 t_peak_val0.491412 t_end284.000000 t_end_val-0.034329
 r_peak126802.000000 r_peak_value1.189245 rr_pre_interval308.000000 rr_post_interval305.000000 p_onset30.000000 p_onset_val-1.912556 p_peak184.000000 p_peak_val0.065395 p_end195.000000 p_end_val0.016994 qrs_onset295.000000 qrs_onset_val-0.197868 qrs_end21.000000 qrs_end_val-1.043341 t_peak130.000000 t_peak_val0.942915 t_end195.000000 t_end_val0.016994
 r_peak127107.000000 r_peak_value1.101160 rr_pre_interval305.000000 rr_post_interval297.000000 p_onset31.000000 p_onset_val-1.950987 p_peak179.000000 p_peak_val0.066769 p_end216.000000 p_end_val-0.170534 qrs_onset284.000000 qrs_onset_val-0.203166 qrs_end12.000000 qrs_end_val0.094813 t_peak130.000000 t_peak_val0.942943 t_end166.000000 t_end_val0.033899
 r_peak127404.000000 r_peak_value1.122962 rr_pre_interval297.000000 rr_post_interval286.000000 p_onset154.000000 p_onset_val-0.018712 p_peak176.000000 p_peak_val0.104048 p_end217.000000 p_end_val-0.151518 qrs_onset275.000000 qrs_onset_val-0.176240 qrs_end12.000000 qrs_end_val-0.064607 t_peak115.000000 t_peak_val0.950551 t_end155.000000 t_end_val-0.012489
 r_peak127690.000000 r_peak_value1.199308 rr_pre_interval286.000000 rr_post_interval296.000000 p_onset33.000000 p_onset_val-1.893761 p_peak178.000000 p_peak_val-0.034228 p_end231.000000 p_end_val-0.293636 qrs_onset283.000000 qrs_onset_val-0.270643 qrs_end13.000000 qrs_end_val0.027663 t_peak124.000000 t_peak_val1.072043 t_end165.000000 t_end_val-0.023523
 r_peak127986.000000 r_peak_value1.362101 rr_pre_interval296.000000 rr_post_interval303.000000 p_onset31.000000 p_onset_val-1.659340 p_peak182.000000 p_peak_val-0.014546 p_end219.000000 p_end_val-0.214561 qrs_onset291.000000 qrs_onset_val-0.155079 qrs_end11.000000 qrs_end_val0.216725 t_peak127.000000 t_peak_val0.985485 t_end169.000000 t_end_val-0.057979
 r_peak128289.000000 r_peak_value1.447773 rr_pre_interval303.000000 rr_post_interval320.000000 p_onset87.000000 p_onset_val0.208777 p_peak196.000000 p_peak_val0.020377 p_end206.000000 p_end_val-0.022115 qrs_onset311.000000 qrs_onset_val-0.055220 qrs_end13.000000 qrs_end_val0.069828 t_peak136.000000 t_peak_val0.643337 t_end185.000000 t_end_val-0.048385
 r_peak128609.000000 r_peak_value1.467336 rr_pre_interval320.000000 rr_post_interval313.000000 p_onset32.000000 p_onset_val-1.586270 p_peak194.000000 p_peak_val-0.064154 p_end230.000000 p_end_val-0.222035 qrs_onset300.000000 qrs_onset_val-0.173980 qrs_end13.000000 qrs_end_val-0.028292 t_peak133.000000 t_peak_val1.017569 t_end183.000000 t_end_val-0.120031
 r_peak128922.000000 r_peak_value1.481411 rr_pre_interval313.000000 rr_post_interval305.000000 p_onset83.000000 p_onset_val0.203991 p_peak183.000000 p_peak_val-0.081196 p_end225.000000 p_end_val-0.228245 qrs_onset293.000000 qrs_onset_val-0.148135 qrs_end12.000000 qrs_end_val0.031568 t_peak127.000000 t_peak_val1.038770 t_end173.000000 t_end_val-0.124252
 r_peak129227.000000 r_peak_value1.610846 rr_pre_interval305.000000 rr_post_interval290.000000 p_onset33.000000 p_onset_val-1.255688 p_peak176.000000 p_peak_val0.053431 p_end215.000000 p_end_val-0.185515 qrs_onset277.000000 qrs_onset_val-0.195643 qrs_end20.000000 qrs_end_val-0.618966 t_peak127.000000 t_peak_val0.908197 t_end161.000000 t_end_val-0.037024
 r_peak129517.000000 r_peak_value1.566397 rr_pre_interval290.000000 rr_post_interval573.000000 p_onset313.000000 p_onset_val-1.397364 p_peak402.000000 p_peak_val0.974043 p_end441.000000 p_end_val-0.077572 qrs_onset562.000000 qrs_onset_val-0.213762 qrs_end12.000000 qrs_end_val0.072980 t_peak284.000000 t_peak_val1.550786 t_end314.000000 t_end_val-1.387458
 r_peak130090.000000 r_peak_value1.504640 rr_pre_interval573.000000 rr_post_interval320.000000 p_onset279.000000 p_onset_val-0.150723 p_peak297.000000 p_peak_val-0.116960 p_end309.000000 p_end_val-0.098026 qrs_onset309.000000 qrs_onset_val-0.098026 qrs_end14.000000 qrs_end_val-0.026787 t_peak129.000000 t_peak_val1.009500 t_end206.000000 t_end_val-0.154259
 r_peak130410.000000 r_peak_value1.574780 rr_pre_interval320.000000 rr_post_interval330.000000 p_onset36.000000 p_onset_val-1.387241 p_peak223.000000 p_peak_val-0.092410 p_end265.000000 p_end_val-0.171270 qrs_onset318.000000 qrs_onset_val-0.098258 qrs_end14.000000 qrs_end_val0.150315 t_peak139.000000 t_peak_val0.899359 t_end208.000000 t_end_val-0.180012
 r_peak130740.000000 r_peak_value1.575488 rr_pre_interval330.000000 rr_post_interval309.000000 p_onset35.000000 p_onset_val-1.360061 p_peak187.000000 p_peak_val-0.022447 p_end240.000000 p_end_val-0.205848 qrs_onset291.000000 qrs_onset_val-0.226758 qrs_end15.000000 qrs_end_val-0.075954 t_peak139.000000 t_peak_val0.899184 t_end184.000000 t_end_val-0.034595
 r_peak131049.000000 r_peak_value1.506549 rr_pre_interval309.000000 rr_post_interval304.000000 p_onset31.000000 p_onset_val-1.448197 p_peak183.000000 p_peak_val-0.053625 p_end213.000000 p_end_val-0.168357 qrs_onset292.000000 qrs_onset_val-0.167118 qrs_end14.000000 qrs_end_val-0.173340 t_peak124.000000 t_peak_val0.977974 t_end191.000000 t_end_val-0.097591
 r_peak131353.000000 r_peak_value1.565721 rr_pre_interval304.000000 rr_post_interval295.000000 p_onset31.000000 p_onset_val-1.473293 p_peak179.000000 p_peak_val0.029281 p_end209.000000 p_end_val-0.151175 qrs_onset282.000000 qrs_onset_val-0.224827 qrs_end9.000000 qrs_end_val0.375517 t_peak124.000000 t_peak_val0.984941 t_end165.000000 t_end_val-0.018272
 r_peak131648.000000 r_peak_value1.516317 rr_pre_interval295.000000 rr_post_interval285.000000 p_onset154.000000 p_onset_val-0.082521 p_peak174.000000 p_peak_val-0.025873 p_end230.000000 p_end_val-0.208055 qrs_onset273.000000 qrs_onset_val-0.209767 qrs_end10.000000 qrs_end_val0.184923 t_peak118.000000 t_peak_val0.967386 t_end156.000000 t_end_val-0.086549
 r_peak131933.000000 r_peak_value1.423508 rr_pre_interval285.000000 rr_post_interval301.000000 p_onset31.000000 p_onset_val-1.675331 p_peak188.000000 p_peak_val-0.043780 p_end226.000000 p_end_val-0.223670 qrs_onset287.000000 qrs_onset_val-0.236739 qrs_end13.000000 qrs_end_val-0.057668 t_peak122.000000 t_peak_val1.090110 t_end174.000000 t_end_val-0.090583
 r_peak132234.000000 r_peak_value1.458748 rr_pre_interval301.000000 rr_post_interval312.000000 p_onset33.000000 p_onset_val-1.678869 p_peak193.000000 p_peak_val-0.063875 p_end208.000000 p_end_val-0.116805 qrs_onset299.000000 qrs_onset_val-0.203197 qrs_end15.000000 qrs_end_val-0.076739 t_peak138.000000 t_peak_val1.041740 t_end183.000000 t_end_val-0.128217
 r_peak132546.000000 r_peak_value1.533826 rr_pre_interval312.000000 rr_post_interval318.000000 p_onset32.000000 p_onset_val-1.668273 p_peak199.000000 p_peak_val-0.088954 p_end242.000000 p_end_val-0.188310 qrs_onset305.000000 qrs_onset_val-0.178259 qrs_end15.000000 qrs_end_val-0.069858 t_peak134.000000 t_peak_val1.019433 t_end189.000000 t_end_val-0.152402
 r_peak132864.000000 r_peak_value1.489406 rr_pre_interval318.000000 rr_post_interval308.000000 p_onset32.000000 p_onset_val-1.490205 p_peak187.000000 p_peak_val-0.033824 p_end217.000000 p_end_val-0.134874 qrs_onset298.000000 qrs_onset_val-0.143276 qrs_end16.000000 qrs_end_val-0.099669 t_peak127.000000 t_peak_val0.834562 t_end177.000000 t_end_val-0.065328
 r_peak133172.000000 r_peak_value1.456757 rr_pre_interval308.000000 rr_post_interval314.000000 p_onset33.000000 p_onset_val-1.595548 p_peak190.000000 p_peak_val-0.017723 p_end231.000000 p_end_val-0.173838 qrs_onset304.000000 qrs_onset_val-0.112415 qrs_end12.000000 qrs_end_val0.205988 t_peak131.000000 t_peak_val0.925068 t_end186.000000 t_end_val-0.035120
 r_peak133486.000000 r_peak_value1.386566 rr_pre_interval314.000000 rr_post_interval294.000000 p_onset32.000000 p_onset_val-1.572618 p_peak177.000000 p_peak_val0.049716 p_end218.000000 p_end_val-0.135692 qrs_onset283.000000 qrs_onset_val-0.205624 qrs_end14.000000 qrs_end_val0.039214 t_peak124.000000 t_peak_val0.930952 t_end172.000000 t_end_val0.047224
 r_peak133780.000000 r_peak_value1.438732 rr_pre_interval294.000000 rr_post_interval289.000000 p_onset29.000000 p_onset_val-1.623574 p_peak176.000000 p_peak_val-0.009965 p_end212.000000 p_end_val-0.185375 qrs_onset278.000000 qrs_onset_val-0.204655 qrs_end12.000000 qrs_end_val0.051255 t_peak123.000000 t_peak_val0.907291 t_end166.000000 t_end_val-0.009603
 r_peak134069.000000 r_peak_value1.485909 rr_pre_interval289.000000 rr_post_interval860.000000 p_onset544.000000 p_onset_val-0.188055 p_peak591.000000 p_peak_val1.518277 p_end622.000000 p_end_val-1.513885 qrs_onset838.000000 qrs_onset_val0.807744 qrs_end11.000000 qrs_end_val0.040770 t_peak287.000000 t_peak_val1.444324 t_end315.000000 t_end_val-1.586459
 r_peak134929.000000 r_peak_value2.435206 rr_pre_interval860.000000 rr_post_interval328.000000 p_onset183.000000 p_onset_val0.347149 p_peak221.000000 p_peak_val0.500442 p_end292.000000 p_end_val0.030725 qrs_onset317.000000 qrs_onset_val-0.024999 qrs_end18.000000 qrs_end_val-0.132146 t_peak194.000000 t_peak_val0.425928 t_end292.000000 t_end_val0.030725
 r_peak135257.000000 r_peak_value1.534609 rr_pre_interval328.000000 rr_post_interval269.000000 p_onset225.000000 p_onset_val-0.076835 p_peak248.000000 p_peak_val0.729562 p_end230.000000 p_end_val-0.042994 qrs_onset237.000000 qrs_onset_val0.027759 qrs_end12.000000 qrs_end_val0.202539 t_peak133.000000 t_peak_val0.815548 t_end200.000000 t_end_val-0.060972
 r_peak135526.000000 r_peak_value2.358809 rr_pre_interval269.000000 rr_post_interval168.000000 p_onset84.000000 p_onset_val-1.357052 p_peak147.000000 p_peak_val0.019283 p_end140.000000 p_end_val-0.067301 qrs_onset147.000000 qrs_onset_val0.019283 qrs_end15.000000 qrs_end_val-0.266489 t_peak20.000000 t_peak_val-0.389546 t_end28.000000 t_end_val-0.473244
 r_peak135694.000000 r_peak_value1.474300 rr_pre_interval168.000000 rr_post_interval297.000000 p_onset147.000000 p_onset_val0.036913 p_peak182.000000 p_peak_val0.148997 p_end204.000000 p_end_val0.030878 qrs_onset286.000000 qrs_onset_val-0.104810 qrs_end17.000000 qrs_end_val-0.167015 t_peak33.000000 t_peak_val0.282482 t_end85.000000 t_end_val-0.209291
 r_peak135991.000000 r_peak_value1.641929 rr_pre_interval297.000000 rr_post_interval593.000000 p_onset314.000000 p_onset_val-1.612647 p_peak409.000000 p_peak_val1.035739 p_end464.000000 p_end_val-0.079328 qrs_onset580.000000 qrs_onset_val-0.160691 qrs_end9.000000 qrs_end_val0.343356 t_peak285.000000 t_peak_val1.399811 t_end320.000000 t_end_val-1.400906
 r_peak136584.000000 r_peak_value1.422287 rr_pre_interval593.000000 rr_post_interval312.000000 p_onset74.000000 p_onset_val0.242792 p_peak192.000000 p_peak_val-0.055536 p_end226.000000 p_end_val-0.184138 qrs_onset299.000000 qrs_onset_val-0.161269 qrs_end40.000000 qrs_end_val-1.396786 t_peak132.000000 t_peak_val0.983586 t_end178.000000 t_end_val-0.087983
 r_peak136896.000000 r_peak_value1.486223 rr_pre_interval312.000000 rr_post_interval636.000000 p_onset359.000000 p_onset_val-1.786459 p_peak457.000000 p_peak_val0.985679 p_end550.000000 p_end_val-0.210654 qrs_onset624.000000 qrs_onset_val-0.174701 qrs_end15.000000 qrs_end_val-0.017021 t_peak327.000000 t_peak_val1.429655 t_end359.000000 t_end_val-1.786459
 r_peak137532.000000 r_peak_value1.378559 rr_pre_interval636.000000 rr_post_interval306.000000 p_onset32.000000 p_onset_val-1.833651 p_peak187.000000 p_peak_val0.023665 p_end229.000000 p_end_val-0.182273 qrs_onset290.000000 qrs_onset_val-0.148605 qrs_end13.000000 qrs_end_val0.063512 t_peak132.000000 t_peak_val1.004482 t_end194.000000 t_end_val-0.042259
 r_peak137838.000000 r_peak_value1.342055 rr_pre_interval306.000000 rr_post_interval293.000000 p_onset159.000000 p_onset_val-0.041254 p_peak180.000000 p_peak_val0.040014 p_end211.000000 p_end_val-0.185048 qrs_onset280.000000 qrs_onset_val-0.169812 qrs_end16.000000 qrs_end_val-0.448038 t_peak120.000000 t_peak_val0.986317 t_end159.000000 t_end_val-0.041254
 r_peak138131.000000 r_peak_value1.334342 rr_pre_interval293.000000 rr_post_interval290.000000 p_onset30.000000 p_onset_val-1.798450 p_peak176.000000 p_peak_val0.055595 p_end216.000000 p_end_val-0.198338 qrs_onset277.000000 qrs_onset_val-0.151584 qrs_end16.000000 qrs_end_val-0.506944 t_peak122.000000 t_peak_val0.948166 t_end162.000000 t_end_val-0.045437
 r_peak138421.000000 r_peak_value1.353432 rr_pre_interval290.000000 rr_post_interval295.000000 p_onset78.000000 p_onset_val0.250486 p_peak181.000000 p_peak_val0.070159 p_end213.000000 p_end_val-0.189104 qrs_onset285.000000 qrs_onset_val-0.184607 qrs_end10.000000 qrs_end_val0.231660 t_peak131.000000 t_peak_val1.030410 t_end171.000000 t_end_val-0.008680
 r_peak138716.000000 r_peak_value1.299452 rr_pre_interval295.000000 rr_post_interval307.000000 p_onset32.000000 p_onset_val-1.843760 p_peak185.000000 p_peak_val-0.008075 p_end245.000000 p_end_val-0.176799 qrs_onset296.000000 qrs_onset_val-0.160781 qrs_end8.000000 qrs_end_val0.428181 t_peak125.000000 t_peak_val0.979855 t_end173.000000 t_end_val-0.048484
 r_peak139023.000000 r_peak_value1.259657 rr_pre_interval307.000000 rr_post_interval321.000000 p_onset186.000000 p_onset_val-0.114667 p_peak213.000000 p_peak_val-0.049996 p_end246.000000 p_end_val-0.158054 qrs_onset310.000000 qrs_onset_val-0.097037 qrs_end13.000000 qrs_end_val0.017008 t_peak129.000000 t_peak_val0.958324 t_end197.000000 t_end_val-0.084055
 r_peak139344.000000 r_peak_value1.313480 rr_pre_interval321.000000 rr_post_interval521.000000 p_onset262.000000 p_onset_val-0.078462 p_peak318.000000 p_peak_val0.308616 p_end385.000000 p_end_val-0.050449 qrs_onset509.000000 qrs_onset_val-0.047868 qrs_end10.000000 qrs_end_val0.354232 t_peak138.000000 t_peak_val1.088528 t_end207.000000 t_end_val-1.485955
 r_peak139865.000000 r_peak_value1.261114 rr_pre_interval521.000000 rr_post_interval303.000000 p_onset30.000000 p_onset_val-1.775987 p_peak182.000000 p_peak_val0.121696 p_end234.000000 p_end_val-0.173352 qrs_onset294.000000 qrs_onset_val-0.155926 qrs_end13.000000 qrs_end_val-0.073494 t_peak128.000000 t_peak_val0.845065 t_end234.000000 t_end_val-0.173352
 r_peak140168.000000 r_peak_value1.217679 rr_pre_interval303.000000 rr_post_interval285.000000 p_onset28.000000 p_onset_val-1.901677 p_peak172.000000 p_peak_val0.100424 p_end221.000000 p_end_val-0.223714 qrs_onset271.000000 qrs_onset_val-0.221191 qrs_end13.000000 qrs_end_val-0.116458 t_peak118.000000 t_peak_val1.026179 t_end158.000000 t_end_val0.022776
 r_peak140453.000000 r_peak_value1.276208 rr_pre_interval285.000000 rr_post_interval288.000000 p_onset155.000000 p_onset_val-0.007020 p_peak175.000000 p_peak_val0.102779 p_end216.000000 p_end_val-0.155670 qrs_onset275.000000 qrs_onset_val-0.162773 qrs_end11.000000 qrs_end_val0.062791 t_peak116.000000 t_peak_val0.983296 t_end157.000000 t_end_val-0.003523
 r_peak140741.000000 r_peak_value1.321083 rr_pre_interval288.000000 rr_post_interval299.000000 p_onset30.000000 p_onset_val-1.848604 p_peak181.000000 p_peak_val0.053719 p_end244.000000 p_end_val-0.217052 qrs_onset282.000000 qrs_onset_val-0.193337 qrs_end17.000000 qrs_end_val-0.623494 t_peak122.000000 t_peak_val0.989877 t_end172.000000 t_end_val-0.031986
 r_peak141040.000000 r_peak_value1.259438 rr_pre_interval299.000000 rr_post_interval320.000000 p_onset32.000000 p_onset_val-1.927507 p_peak194.000000 p_peak_val-0.079751 p_end224.000000 p_end_val-0.153981 qrs_onset309.000000 qrs_onset_val-0.131316 qrs_end42.000000 qrs_end_val-1.389214 t_peak134.000000 t_peak_val1.078184 t_end184.000000 t_end_val-0.089500
 r_peak141360.000000 r_peak_value1.428558 rr_pre_interval320.000000 rr_post_interval362.000000 p_onset306.000000 p_onset_val-0.096818 p_peak324.000000 p_peak_val-0.078120 p_end347.000000 p_end_val-0.131959 qrs_onset350.000000 qrs_onset_val-0.126990 qrs_end10.000000 qrs_end_val0.434217 t_peak144.000000 t_peak_val0.969160 t_end217.000000 t_end_val-0.300291
 r_peak141722.000000 r_peak_value1.550001 rr_pre_interval362.000000 rr_post_interval308.000000 p_onset33.000000 p_onset_val-1.628482 p_peak190.000000 p_peak_val-0.054392 p_end231.000000 p_end_val-0.205048 qrs_onset295.000000 qrs_onset_val-0.189327 qrs_end13.000000 qrs_end_val0.094500 t_peak126.000000 t_peak_val1.009807 t_end178.000000 t_end_val-0.063749
 r_peak142030.000000 r_peak_value1.625407 rr_pre_interval308.000000 rr_post_interval290.000000 p_onset164.000000 p_onset_val-0.038089 p_peak182.000000 p_peak_val0.001503 p_end217.000000 p_end_val-0.183589 qrs_onset278.000000 qrs_onset_val-0.204638 qrs_end25.000000 qrs_end_val-1.341052 t_peak123.000000 t_peak_val1.075374 t_end164.000000 t_end_val-0.038089
 r_peak142320.000000 r_peak_value1.551663 rr_pre_interval290.000000 rr_post_interval293.000000 p_onset159.000000 p_onset_val-0.054948 p_peak186.000000 p_peak_val-0.012239 p_end229.000000 p_end_val-0.203273 qrs_onset279.000000 qrs_onset_val-0.187382 qrs_end15.000000 qrs_end_val-0.223010 t_peak120.000000 t_peak_val1.025975 t_end160.000000 t_end_val-0.050576
 r_peak142613.000000 r_peak_value1.569264 rr_pre_interval293.000000 rr_post_interval612.000000 p_onset387.000000 p_onset_val0.306944 p_peak428.000000 p_peak_val1.065283 p_end476.000000 p_end_val-0.150924 qrs_onset597.000000 qrs_onset_val-0.191504 qrs_end23.000000 qrs_end_val-1.259640 t_peak305.000000 t_peak_val1.586770 t_end334.000000 t_end_val-1.650254
 r_peak143225.000000 r_peak_value1.637461 rr_pre_interval612.000000 rr_post_interval320.000000 p_onset32.000000 p_onset_val-1.394047 p_peak192.000000 p_peak_val-0.090581 p_end233.000000 p_end_val-0.189982 qrs_onset309.000000 qrs_onset_val-0.088464 qrs_end19.000000 qrs_end_val-0.587885 t_peak139.000000 t_peak_val0.901061 t_end180.000000 t_end_val-0.136570
 r_peak143545.000000 r_peak_value1.691379 rr_pre_interval320.000000 rr_post_interval322.000000 p_onset35.000000 p_onset_val-1.268058 p_peak202.000000 p_peak_val-0.056240 p_end243.000000 p_end_val-0.165439 qrs_onset309.000000 qrs_onset_val-0.134562 qrs_end14.000000 qrs_end_val0.153636 t_peak138.000000 t_peak_val0.868207 t_end187.000000 t_end_val-0.103216
 r_peak143867.000000 r_peak_value1.716551 rr_pre_interval322.000000 rr_post_interval301.000000 p_onset32.000000 p_onset_val-1.353764 p_peak181.000000 p_peak_val-0.007113 p_end200.000000 p_end_val-0.107037 qrs_onset287.000000 qrs_onset_val-0.166253 qrs_end15.000000 qrs_end_val-0.283403 t_peak127.000000 t_peak_val0.999177 t_end173.000000 t_end_val-0.017880
 r_peak144168.000000 r_peak_value1.595016 rr_pre_interval301.000000 rr_post_interval305.000000 p_onset32.000000 p_onset_val-1.322211 p_peak185.000000 p_peak_val-0.040878 p_end204.000000 p_end_val-0.130863 qrs_onset290.000000 qrs_onset_val-0.229340 qrs_end14.000000 qrs_end_val-0.111348 t_peak132.000000 t_peak_val0.911613 t_end204.000000 t_end_val-0.130863
 r_peak144473.000000 r_peak_value1.675300 rr_pre_interval305.000000 rr_post_interval292.000000 p_onset32.000000 p_onset_val-1.270202 p_peak181.000000 p_peak_val-0.031722 p_end228.000000 p_end_val-0.227334 qrs_onset279.000000 qrs_onset_val-0.234434 qrs_end15.000000 qrs_end_val-0.173934 t_peak122.000000 t_peak_val0.920099 t_end166.000000 t_end_val-0.048556
 r_peak144765.000000 r_peak_value1.605487 rr_pre_interval292.000000 rr_post_interval290.000000 p_onset153.000000 p_onset_val-0.061550 p_peak177.000000 p_peak_val0.010236 p_end201.000000 p_end_val-0.147976 qrs_onset274.000000 qrs_onset_val-0.178777 qrs_end18.000000 qrs_end_val-0.555091 t_peak117.000000 t_peak_val0.865959 t_end154.000000 t_end_val-0.069480
 r_peak145055.000000 r_peak_value1.631538 rr_pre_interval290.000000 rr_post_interval294.000000 p_onset38.000000 p_onset_val-1.118133 p_peak180.000000 p_peak_val-0.013590 p_end210.000000 p_end_val-0.140939 qrs_onset283.000000 qrs_onset_val-0.143949 qrs_end16.000000 qrs_end_val-0.306849 t_peak120.000000 t_peak_val1.048825 t_end170.000000 t_end_val-0.024061
 r_peak145349.000000 r_peak_value1.570549 rr_pre_interval294.000000 rr_post_interval314.000000 p_onset175.000000 p_onset_val-0.108950 p_peak193.000000 p_peak_val-0.081427 p_end237.000000 p_end_val-0.191657 qrs_onset299.000000 qrs_onset_val-0.105374 qrs_end11.000000 qrs_end_val0.132022 t_peak127.000000 t_peak_val1.047412 t_end176.000000 t_end_val-0.122195
 r_peak145663.000000 r_peak_value1.540973 rr_pre_interval314.000000 rr_post_interval337.000000 p_onset196.000000 p_onset_val-0.193686 p_peak232.000000 p_peak_val-0.127978 p_end255.000000 p_end_val-0.191113 qrs_onset327.000000 qrs_onset_val-0.113325 qrs_end14.000000 qrs_end_val-0.064592 t_peak143.000000 t_peak_val0.929921 t_end200.000000 t_end_val-0.213027
 r_peak146000.000000 r_peak_value1.509653 rr_pre_interval337.000000 rr_post_interval306.000000 p_onset173.000000 p_onset_val-0.080282 p_peak189.000000 p_peak_val-0.058794 p_end226.000000 p_end_val-0.193543 qrs_onset295.000000 qrs_onset_val-0.175830 qrs_end7.000000 qrs_end_val0.463493 t_peak124.000000 t_peak_val1.044886 t_end173.000000 t_end_val-0.080282
 r_peak146306.000000 r_peak_value1.624217 rr_pre_interval306.000000 rr_post_interval581.000000 p_onset324.000000 p_onset_val-1.480030 p_peak418.000000 p_peak_val0.964543 p_end455.000000 p_end_val-0.030394 qrs_onset571.000000 qrs_onset_val-0.210702 qrs_end18.000000 qrs_end_val-0.521911 t_peak295.000000 t_peak_val1.459439 t_end325.000000 t_end_val-1.494262
 r_peak146887.000000 r_peak_value1.481507 rr_pre_interval581.000000 rr_post_interval286.000000 p_onset32.000000 p_onset_val-1.480312 p_peak172.000000 p_peak_val-0.008058 p_end222.000000 p_end_val-0.265894 qrs_onset270.000000 qrs_onset_val-0.260392 qrs_end10.000000 qrs_end_val0.342995 t_peak124.000000 t_peak_val1.031033 t_end222.000000 t_end_val-0.265894
 r_peak147173.000000 r_peak_value1.505109 rr_pre_interval286.000000 rr_post_interval309.000000 p_onset264.000000 p_onset_val-0.155110 p_peak288.000000 p_peak_val0.009531 p_end285.000000 p_end_val-0.036065 qrs_onset292.000000 qrs_onset_val0.061726 qrs_end15.000000 qrs_end_val-0.408247 t_peak120.000000 t_peak_val0.874515 t_end163.000000 t_end_val-0.124589
 r_peak147482.000000 r_peak_value1.831553 rr_pre_interval309.000000 rr_post_interval203.000000 p_onset98.000000 p_onset_val-0.801031 p_peak182.000000 p_peak_val1.190220 p_end142.000000 p_end_val-0.040968 qrs_onset149.000000 qrs_onset_val0.033781 qrs_end24.000000 qrs_end_val0.057729 t_peak20.000000 t_peak_val0.143685 t_end98.000000 t_end_val-0.801031
 r_peak147685.000000 r_peak_value2.659640 rr_pre_interval203.000000 rr_post_interval331.000000 p_onset73.000000 p_onset_val-0.998324 p_peak208.000000 p_peak_val0.269526 p_end254.000000 p_end_val0.091661 qrs_onset315.000000 qrs_onset_val0.011289 qrs_end28.000000 qrs_end_val-0.120626 t_peak172.000000 t_peak_val0.325529 t_end204.000000 t_end_val0.240451
 r_peak148016.000000 r_peak_value1.582199 rr_pre_interval331.000000 rr_post_interval254.000000 p_onset190.000000 p_onset_val0.196646 p_peak233.000000 p_peak_val1.102448 p_end230.000000 p_end_val0.920301 qrs_onset237.000000 qrs_onset_val1.344705 qrs_end19.000000 qrs_end_val0.234345 t_peak22.000000 t_peak_val0.398812 t_end36.000000 t_end_val-0.215150
